WKT,OBJECTID
"MULTILINESTRING ((772687.476128347 81301.6220630919,772699.97731781 81264.3420050385))","15728"
"MULTILINESTRING ((773131.342331782 86124.1093093633,773116.063546003 86152.6430767225))","15732"
"MULTILINESTRING ((761152.957058056 90854.3993485029,761152.124659002 90854.0902487712,761150.102061302 90853.2759494932,761149.40566209 90853.003649732,761147.051564745 90852.3251502735,761145.785765887 90855.1584470287,761144.342067173 90858.620043074,761141.589070246 90858.147343353,761137.442274915 90856.9666442934))","15740"
"MULTILINESTRING ((761150.097061307 90853.2709494981,761149.984261394 90853.6877490272,761140.885269319 90877.3636220456,761138.851471134 90882.1708165501,761138.018372058 90882.084716571,761128.401582835 90879.9659180631,761127.553283517 90882.8308148212))","15742"
"MULTILINESTRING ((776638.027476819 78177.9183136,776624.128194939 78141.7356520476))","15747"
"MULTILINESTRING ((723669.342537208 67924.1180862205,723667.449739308 67924.439585727,723667.446239312 67924.4407857247,723635.868276826 67894.4828172919,723636.090476594 67894.2188176036,723648.146663943 67881.5552327082,723633.185081753 67866.812548281,723604.912615423 67838.7929778926,723587.564736082 67821.6193960417,723574.085051199 67821.7391949726,723558.301869994 67806.1347114636,723532.05179765 67832.2099802663,723527.315303281 67827.6416850839,723511.342322316 67811.6318020183,723511.027222687 67811.3986022603,723509.720724232 67810.2870034213,723476.858063365 67777.7480378113,723468.737073063 67769.2965467744,723495.711244898 67738.811682989,723495.625645538 67730.9645918263,723494.26394716 67729.5633933105,723456.476592169 67692.0215329995,723424.091230717 67660.1539666682,723395.380964908 67631.7222967234,723367.114798557 67603.8658261611,723338.713732356 67576.0146555821,723332.739239474 67570.0532618885,723332.457239816 67569.6761622937,723324.30094954 67561.4346710169,723324.000749888 67561.2791711723,723323.367650647 67560.574871921,723301.741074913 67560.6974702908),(723301.782674861 67560.7606702228,723295.047882868 67554.2740770669,723293.950384177 67553.171478233))","15751"
"MULTILINESTRING ((763887.040215413 88975.9426642307,763889.380113035 88973.7314668752,763891.502011612 88963.3338785358,763891.613511518 88963.0020789125,763922.45867737 88965.7856785412))","15756"
"MULTILINESTRING ((764539.32762352 88690.9047358573,764536.098127077 88690.7915356982,764528.528835503 88689.5725363827,764524.515338537 88705.2778187043))","15757"
"MULTILINESTRING ((722635.585330431 68891.5664239228,722608.847458488 68919.7655902624,722476.087998918 69043.9174410024,722464.28831146 69054.0824287169,722458.489117278 69064.0365170876,722453.588222473 69068.456411761,722446.2409302 69075.971902773,722446.689229749 69075.2025036707,722430.314046937 69092.44808308,722429.194448256 69091.5669839966,722412.380865933 69108.8125633739,722340.880341497 69176.6896818318,722337.97614442 69181.5552761413,722294.763190266 69220.0287297309,722294.213090991 69218.4805314385,722295.323689776 69218.035932017))","15773"
"MULTILINESTRING ((774073.336223228 76340.9305159013,774091.708203296 76339.5028189499,774106.634286939 76340.3915191818,774115.541477469 76337.2987232905,774123.233569084 76337.1914240295,774132.147260627 76321.4873419548,774169.581021319 76302.4781658025,774191.860097928 76291.0930800757,774220.154668549 76272.6355025822,774243.220344675 76256.6050220055,774240.330548455 76248.8604302574))","15775"
"MULTILINESTRING ((723511.027222687 67811.3986022603,723510.852522903 67811.1148025671,723511.760221937 67810.3521034889,723511.8063219 67810.1310037427,723508.611625705 67806.9870070627,723507.34212722 67805.6915084364,723500.855134965 67798.9439155891,723502.035133681 67798.3686163186,723502.680833006 67797.6576171655,723503.546232101 67796.6858183209,723504.000831607 67796.4300186395),(723503.442731876 67801.6355127361,723504.106031164 67801.1544133238,723504.740830443 67801.2698132373,723505.091330022 67801.6635128177),(723506.762428011 67803.6142107351,723507.13282757 67803.9932103343,723507.640726974 67804.3793099344,723506.924227716 67805.2569088957))","15777"
"MULTILINESTRING ((723505.091330022 67801.6635128177,723505.823429144 67802.4858119421,723506.762428011 67803.6142107351))","15778"
"MULTILINESTRING ((723504.000831607 67796.4300186395,723504.055831562 67796.2106188906,723504.683530894 67795.6587195561,723522.850611746 67777.7589409823,723524.069910456 67776.6147423569,723525.021509467 67775.4314437563,723525.328409129 67775.3808438329,723525.369709089 67775.2783439522))","15779"
"MULTILINESTRING ((723295.047882868 67554.2740770669,723295.319982599 67553.7674776568,723294.699783265 67554.2015771248,723294.051283948 67554.8415763579,723293.821984211 67554.7558764385,723287.668591528 67548.8175827073,723276.64880463 67538.1986939116,723276.730704539 67538.1756939436),(723276.64880463 67538.1986939116,723276.104905286 67537.5416946154,723272.164909979 67533.6092987752,723271.329711074 67531.3352012803,723271.84301054 67530.731501995,723272.879909441 67529.7691031511,723272.928309386 67529.7791031423,723272.933609385 67529.7101032224),(723275.427806194 67535.40139698,723275.839705701 67535.8314965235,723276.217105249 67536.2358960936,723275.567705925 67537.0054951823),(723272.164909979 67533.6092987752,723272.979809112 67532.9455995786,723273.31590872 67533.1713993475,723273.584808383 67533.6656988095))","15780"
"MULTILINESTRING ((775358.416217847 76386.4058700158,775333.607148346 76343.8011146533,775333.395850555 76319.3475414079,775317.920167716 76315.7969440431,775296.887993522 76280.278981229,775283.198410642 76253.1661098061,775292.680401386 76239.7804252273,775283.326012927 76223.1766426495,775281.442315294 76219.3086467327,775273.310323973 76221.6227435412,775264.504733164 76226.7092372608))","15783"
"MULTILINESTRING ((770079.693923145 85509.1170208253,770080.469521696 85516.0871132289,770080.467221357 85520.0698088521,770080.686820638 85525.6015027887,770080.018621369 85525.6011027314,770075.229226512 85526.815300984,770070.996731058 85527.8084995278))","15784"
"MULTILINESTRING ((774234.558545415 82408.0520799643,774234.593545374 82408.1100799036,774235.077544703 82409.7770781167,774235.39834434 82409.9421779637))","15787"
"MULTILINESTRING ((773841.174970159 82464.78418446,773736.570680448 82511.4159244692,773435.924498962 82627.8480713151,773428.895605273 82643.9979530074,773430.11720375 82646.2149506791,773295.346848989 82669.5912136213,773270.285875404 82680.9738990115,773203.64315786 82566.979418413,773166.694002159 82520.5005662709,773144.531626138 82523.2515613782,773121.126449867 82545.0303355065,773055.159716612 82607.9485609016,772984.86078936 82655.9253023169,772905.501665271 82783.4556556747,772897.608274072 82781.3622573034,772709.557274565 82840.4024765858,772708.112275949 82842.6894739545,772708.676274732 82849.7504662529,772709.065460118 83017.0785826759,772573.921407692 83018.5376696075,772523.036363247 83019.2206645385,772503.097383317 83039.5437405441,772458.64842809 83084.4267875129,772458.39942834 83084.6757872201))","15802"
"MULTILINESTRING ((736065.106650234 76425.0365393015,736064.219151072 76427.0201370126,736058.988100469 77165.3175097936,736443.904070681 77171.4618324388,736446.348667851 77172.7979311315,736444.23096877 77191.5985099173,736504.908800487 77199.5897056269,736530.05957069 77222.3797820391,736522.038878979 77230.8960718885,736517.697083476 77235.4277664816,736513.568587493 77243.0557576242,736532.713465139 77256.1180444694,736550.535546276 77242.970460558,736552.655844199 77239.2075649334))","15803"
"MULTILINESTRING ((761901.844183221 89154.0024938351,761897.282888687 89148.9093990646,761876.129412992 89137.1768101778,761839.383453712 89133.9473105332,761801.968094138 89142.5490977564,761775.897121255 89160.5687755646,761779.232516656 89171.1875641219,761769.98972648 89175.1694589143,761766.090631149 89170.8555633385,761682.315418682 89224.2346970227,761617.911283929 89288.6869201605,761574.780325925 89351.2784472087,761531.627864717 89450.7092335372,761532.292862902 89463.0975199031,761483.208404658 89603.1191608406,761483.208304649 89603.2304607182))","15808"
"MULTILINESTRING ((774130.792059073 82403.7993758409,774130.095159805 82404.1285754223,774129.403060674 82402.802776818,774129.652460411 82402.6451770111,774130.070459974 82402.4401772711,774130.792059073 82403.7993758409),(774129.739860321 82402.6022770657,774129.728460344 82402.486177192,774129.808460283 82402.1781775355,774130.250459799 82402.1891775614,774130.430459597 82402.2531775055,774135.625452434 82419.8771586237,774135.578452383 82421.0721573093,774138.182448945 82428.1423497792,774141.222445696 82427.2591510057,774140.981445863 82428.398149737))","15818"
"MULTILINESTRING ((774131.619558138 82404.1503755279,774131.359458418 82404.203175448,774130.42845942 82404.3701751852,774130.30785958 82404.0453755314),(774129.876460094 82403.5291760602,774130.062459839 82404.165175379,774130.664459204 82403.8711757525,774130.421459514 82403.3441763091))","15819"
"MULTILINESTRING ((774321.934545889 82456.8650338516,774329.441237948 82453.8484377951,774309.917564165 82395.9519996102))","15820"
"MULTILINESTRING ((774321.588546268 82456.8180338757,774329.090338345 82453.6712379603,774309.381564739 82396.1049993954))","15821"
"MULTILINESTRING ((774309.018565142 82396.0109994678,774328.229639354 82452.8802387539,774293.502576129 82466.3190210796))","15822"
"MULTILINESTRING ((774293.850575753 82466.2680211663,774328.059439493 82453.433138133,774308.828565324 82396.3029991329))","15823"
"MULTILINESTRING ((775097.796337562 85505.4826585879,775121.626511288 85508.4824573657,775123.416610389 85496.3170708569,775109.750129464 85448.4035221874,775074.673569711 85425.8120439094,775095.38724566 85442.4233274966,774934.23412216 85435.8012207855,774921.316336491 85433.1415225807,774821.31314584 85431.200916042,774750.937524033 85415.5625270858,774733.347544159 85404.9251372243,774649.509239556 85360.4022787746,774534.490868735 85318.9586142567,774504.535602872 85302.4628297497,774507.213799795 85304.2355280378,774494.631713748 85301.7893296313))","15834"
"MULTILINESTRING ((737699.055128843 72429.2926335126,737714.200611647 72433.7213296784,737776.768240329 72455.7573096592,737800.372714324 72451.901315715,737860.937145812 72466.1953042065,737874.092633751 72431.1378443818,737885.005622069 72424.7270523561,737934.331967475 72420.1033611709,737958.715039658 72429.0695529474,737952.918844429 72451.8552270408,737954.803442233 72453.1818256968))","15836"
"MULTILINESTRING ((741472.846546022 69484.4815988135,741435.543586123 69503.0548753905))","15839"
"MULTILINESTRING ((758112.783600825 92074.2266289911,758091.840422754 92087.4922124351))","15840"
"MULTILINESTRING ((777183.062734841 76319.5338910747,777149.540871463 76318.1901898255))","15841"
"MULTILINESTRING ((763243.392764544 97386.066318018,763235.171875298 97367.7015375488,763248.425962085 97352.8833551565,763303.104201964 97352.2595609227,763302.768502375 97351.8142613833))","15844"
"MULTILINESTRING ((721332.907922908 71319.7887929828,721331.564424482 71318.9075938829,721331.350024785 71318.0268948602,721328.786628186 71310.7210029227,721327.567730209 71301.5430131951))","15845"
"MULTILINESTRING ((768777.703867119 93221.4397205467,768777.591467183 93222.1072197997,768793.061847982 93246.6712941604,768796.725843331 93253.6466868137,768817.320418463 93278.7702610219,768857.834071711 93304.3514365405,768997.896012749 93363.5156841454,769041.080661892 93402.0434456586,769065.888031496 93437.1288092907,769072.664921356 93466.8895771437,769067.078425447 93489.2336520368,769053.931237845 93511.3505264901,769017.278675775 93536.104695895,769009.378185278 93526.9197052894,769003.35489148 93531.3391998732,768999.236495713 93534.4429960822,768993.549301576 93538.5286910649,768995.105999558 93541.960687428,768999.114294367 93550.6981781744))","15847"
"MULTILINESTRING ((740900.296728301 71592.3557048354,740901.630726703 71593.904503206,740905.530322098 71597.5589994145,740917.330907992 71610.9423853452,740952.305671369 71580.3253220988,741059.036044166 71696.2887005418,741072.945027587 71711.4438846547,741076.959423303 71709.0164876596,741076.959623361 71708.2376885292))","15848"
"MULTILINESTRING ((774596.370263316 82255.8924773759,774588.349371734 82259.8662723419,774587.252975122 82233.9748006269))","15850"
"MULTILINESTRING ((761124.833086569 90882.1939152845,761125.066686358 90881.6798158731,761125.362486184 90879.9622177997,761125.471586122 90879.2912185508,761124.910786789 90878.7671190802,761121.914590156 90877.9805196839,761120.391091875 90877.5040200768,761118.013594546 90876.9125205198,761115.984396824 90876.4202208843))","15853"
"MULTILINESTRING ((778118.250014585 76343.5974407052,778105.672129222 76331.9712523909,778123.504111509 76311.0690766867))","15862"
"MULTILINESTRING ((757699.560874656 92995.7943711339,757693.433580777 93002.9766626259,757675.270099381 93019.1179431157))","15868"
"MULTILINESTRING ((758082.648307961 91240.1294502484,758101.24358642 91251.7491390205,758095.553691848 91261.3703278602,758098.108587243 91281.6130056648,758104.121280863 91278.7422093761,758105.009580136 91275.8684126374))","15869"
"MULTILINESTRING ((766151.516487917 90560.5650161158,766136.26310445 90562.9854120908,766126.119714634 90573.7078993684,766042.596006151 90575.8741895571,766037.913610406 90585.8302781649,765947.619413029 90546.7200132601,765648.864644535 90508.1531292528,765539.18736766 90478.1094526481,765522.142884939 90494.3636332096,765459.232955777 90474.7423492653,765464.372852427 90448.8654782612))","15871"
"MULTILINESTRING ((760976.490071815 90634.4981760512,760937.954313339 90644.8741611755))","15872"
"MULTILINESTRING ((760980.494166684 90642.6866673506,760940.737010098 90646.8670592184))","15873"
"MULTILINESTRING ((764005.610931264 88447.7738574871,764008.399128837 88440.4741657858,764010.737526247 88440.6967657447,764026.999808925 88434.400474112))","15874"
"MULTILINESTRING ((772517.202795391 85057.2573271622,772506.967607342 85048.4049359988,772476.692542832 85020.6147638956,772458.995363809 85001.6875831473,772442.976884113 84969.2598173661,772431.853898254 84946.24694167,772433.966296382 84941.15724744,772432.857797928 84937.2805515997,772445.334185088 84927.9960628662,772508.070721811 84866.3012359858,772534.824396806 84816.9745924306,772547.776387583 84759.5631565623,772556.582178441 84753.930163501,772571.949261956 84750.2853688225,772630.32570052 84722.6572041649,772656.081876812 84670.9002631848,772688.745346932 84603.1050403995,772696.581743269 84546.0153037292,772724.220117009 84500.0086565941,772820.713118522 84418.6461541637))","15891"
"MULTILINESTRING ((767112.605238565 89369.1210142543,767117.730533048 89367.9093160415,767144.784802507 89377.6617076857,767167.835676503 89385.742500818,767203.357536864 89393.2930956346,767225.740412187 89394.6322961361,767249.236786712 89391.2153019734,767258.594377128 89383.4781113227,767307.319332026 89288.8044199115,767304.985435943 89273.4288366416,767336.311805827 89225.2104925183,767338.048013674 89114.5876145224,767340.743514593 89070.5623632535,767360.135995473 89046.1213918808,767427.211727393 88983.6534665926,767464.232993958 88902.14925962,767463.234395083 88901.8148599002,767468.848496532 88815.3034556755,767457.059010816 88799.9222715781,767459.8584104 88769.7226050858,767464.988905666 88759.5441167488,767486.919680891 88767.7448096439))","15892"
"MULTILINESTRING ((771774.050392824 82891.8887408238,771817.033445329 82897.7731380023))","15899"
"MULTILINESTRING ((772052.744596161 82796.9027686938,772070.564176634 82797.4599695901,772085.043060897 82796.3644720188))","15900"
"MULTILINESTRING ((735517.243742605 74021.2535899315,735517.028642858 74021.1001900867,735516.887443022 74020.9832902078,735515.756744367 74019.8564913855,735515.339644882 74019.2091920795,735512.905947834 74016.0011954901,735512.575248244 74015.4736960557))","15909"
"MULTILINESTRING ((762299.501860079 90128.5060520231,762310.552051965 90082.6046037086))","15911"
"MULTILINESTRING ((772761.179240335 83755.3646769532,772779.000222396 83737.3478982454))","15912"
"MULTILINESTRING ((772910.007600887 83483.2930881922,772918.130090806 83497.4669733325,772905.093304232 83507.0850616671,772898.966410428 83512.9422547187,772879.92363265 83496.3327713211))","15913"
"MULTILINESTRING ((771574.679060173 81115.7009740558,771556.550682784 81082.2805092304))","15914"
"MULTILINESTRING ((740633.663189897 70704.8232759373,740634.773488607 70705.5932751593,740633.998489377 70706.8165737374,740624.642699094 70716.2136625635,740381.922353573 70926.594809941,740400.178731804 70946.6281889121,740406.521824184 70954.3721807318,740427.669198812 70979.7100539928,740411.628915594 70994.0827367718,740410.069517183 70996.0755344318,740408.174219171 70997.7342324413,740393.818436479 70979.3620519014,740391.253339606 70975.6060559058))","15917"
"MULTILINESTRING ((770088.662961051 81409.8363268926,770091.223158619 81405.4145319666,770097.912152141 81395.3477435863))","15919"
"MULTILINESTRING ((732582.488615569 78036.6482661132,732583.264013234 78055.7833447001,732582.132712553 78081.1105161885,732512.659789907 78085.0657064109,732501.630002438 78082.409408546,732501.101506804 78033.3019636173,732502.347309393 77981.423521937,732504.495512077 77915.1756964528,732502.298120191 77841.3981790845,732502.890925169 77767.8444616781,732515.698411411 77760.5541708408,732517.375010572 77747.0566861167,732533.519192353 77749.2794848606))","15927"
"MULTILINESTRING ((776120.457916275 80882.7704099945,776121.68391543 80876.9103165146,776121.578616551 80864.9570295936,776120.584918413 80855.6646396837,776109.896930158 80854.5551400016,776109.268437468 80775.5557264431,776106.642647017 80695.7948135506,776107.990247457 80673.0018386198,775932.598840771 80648.4514508078,775792.740097288 80600.6912913974,775682.526123836 80524.8495652278,775679.529328483 80508.360083036,775673.963035574 80496.1904958973,775652.801858836 80493.9625965679,775647.789464377 80493.0788971161))","15939"
"MULTILINESTRING ((761137.547033252 90194.5328767007,761137.660533352 90191.9829795308,761109.420370746 90120.3931561939,761113.985965904 90118.3002589096,761109.428872002 90106.0117720944,761103.968678033 90105.7953718542,761093.843690954 90085.6498932355,761088.857598991 90056.6707248362,761079.765815968 89977.4517116201,761088.239107756 89964.7350264232,761184.936506654 89903.6214024853,761195.393694221 89914.133091782,761203.749385289 89911.0408959351,761205.538284235 89900.6477075833,761345.785037613 89812.0018178953,761380.33080253 89778.4002580707,761414.097169008 89736.8240069906,761416.768566358 89733.5060108922))","15940"
"MULTILINESTRING ((763052.835921559 97952.90237381,763067.649805405 97951.2519770152))","15945"
"MULTILINESTRING ((776981.050236702 77768.3132899198,776979.369537046 77786.4509699409,776979.81453608 77792.321263556,777007.201504472 77813.9057421915,777048.719055567 77858.6252966785,777130.309459735 77943.1954108692,777137.872550296 77957.8049955096,777106.664581323 77993.9637533909,777107.447780334 77995.6240516396))","15946"
"MULTILINESTRING ((771474.773097807 83154.9113266619,771501.396169647 83143.6417412948,771501.618169292 83144.9694398555,771509.183759901 83158.1388260353,771514.641153999 83157.3674273436,771516.980151488 83156.8156281493,771516.868851607 83156.8155281395))","15950"
"MULTILINESTRING ((764518.53470293 85726.1184043672,764527.891293219 85719.4846124824,764553.84546689 85694.0551427503,764567.332453374 85678.902060615,764573.235647493 85671.8304689196))","15959"
"MULTILINESTRING ((769056.110989828 86138.8996399635,769058.454887424 86137.018542234,769073.474769669 86152.0769269692,769073.251670056 86150.4170287758))","15964"
"MULTILINESTRING ((764707.548115032 91223.5671563538,764703.196618157 91242.1561354547,764702.195918972 91245.3638318267,764713.435905464 91258.3151185372,764747.171667364 91269.8331088363,764751.288162861 91269.6131094457,764751.175762926 91270.2807086986))","15970"
"MULTILINESTRING ((776674.098969202 77792.0469387754,776674.747066229 77819.7003085716))","15971"
"MULTILINESTRING ((764007.615581196 86693.1430937693,764006.728482125 86693.6896930904,764009.509378955 86695.0264918545,764010.181178168 86695.5738913085,764012.40207565 86696.4653905158,764020.865265913 86701.5514856327))","15975"
"MULTILINESTRING ((767279.167384483 85593.4810871815,767279.61598408 85592.4891883122,767263.690502799 85577.8756030365,767252.775214256 85583.8410955301,767167.147108962 85574.5012984647,767136.752843475 85560.7698109778,767078.564416092 85458.1805189585,767070.112127475 85433.5102453996,767067.669230571 85428.6407505526,767057.092041973 85430.9529471002,767052.405146953 85432.8326446283))","15976"
"MULTILINESTRING ((768260.447300665 90259.3681354635,768261.455199539 90259.5913353064,768277.490081711 90262.3642336797,768322.14273233 90267.0366325071,768385.289864524 90250.9212558675,768428.177818383 90240.9880706188,768451.334592733 90243.8858694884,768456.225085888 90260.5890515347,768524.12150566 90325.567386041,768508.405920637 90350.8912567642,768515.411812343 90357.7572498281))","15978"
"MULTILINESTRING ((761125.083186348 90881.5842159804,761127.762083349 90882.1258156185),(761128.002883156 90881.3123165401,761125.230386261 90880.729116939),(761125.382686176 90879.8379179368,761128.230982975 90880.5421174102))","15992"
"MULTILINESTRING ((777105.638791534 80296.0625347176,777125.257172376 80269.5237653977))","15993"
"MULTILINESTRING ((778409.712990711 78860.2816136111,778137.993258043 79203.8809154074,778130.414865119 79218.0371992998,778122.938872066 79232.4162829573,778104.546288893 79270.9094393383,778079.596016471 79266.0272426031,778077.598018596 79266.5825418298))","15997"
"MULTILINESTRING ((767576.849937995 86984.4608812815,767575.531639382 86985.1572804005,767572.118143584 86979.8414859581,767573.351342294 86979.1131868669,767574.582341017 86978.2821878884,767577.91193691 86983.5317823977,767576.849937995 86984.4608812815),(767576.849937995 86984.4608812815,767577.116137644 86985.1456805502,767574.191740665 86987.2946779304,767571.58544338 86988.9370758961,767572.452042318 86990.2088745713,767573.165741441 86991.3250734041),(767572.425643385 86978.2413877464,767573.351342294 86979.1131868669),(767570.141444967 86988.8993758126,767568.875646298 86989.5690749664,767565.425650517 86984.5362802081,767566.721149166 86983.7346812034,767567.760448094 86982.9620821439,767571.190843899 86987.9581769392,767570.141444967 86988.8993758126),(767570.141444967 86988.8993758126,767571.964242726 86991.6723729183,767572.388842209 86992.2761722889),(767565.578250541 86982.3233826561,767566.721149166 86983.7346812034))","16002"
"MULTILINESTRING ((762931.745475495 87715.594572296,762944.871560013 87727.6562601161))","16007"
"MULTILINESTRING ((753140.801544146 102449.883955694,753140.905144388 102446.103959907))","16009"
"MULTILINESTRING ((732551.992585378 76256.5737613266,732554.331382881 76255.0263632386,732554.55408264 76254.915863381,732564.469972664 76240.3204805083,732570.705965852 76238.2216833335,732571.262265156 76239.2173822581))","16016"
"MULTILINESTRING ((778427.966238345 78043.4597080023,778420.61084505 78059.2761901091,778444.324518149 78072.4573776546))","16034"
"MULTILINESTRING ((770875.86272163 89284.0718406672,770867.410132531 89265.4808603546,770808.712295542 89279.6064396253,770803.031401576 89281.7050368148,770796.683408497 89282.0331358907,770801.909401577 89295.5331215138))","16036"
"MULTILINESTRING ((772435.124127178 78609.9148950801,772466.529393312 78604.5160035779))","16041"
"MULTILINESTRING ((731718.484861985 78291.8723132166,731720.25876011 78290.4362149646,731732.74764809 78265.1143443585))","16042"
"MULTILINESTRING ((772044.314694125 96409.153114207,772044.066294429 96408.7994145738),(772043.42169504 96409.82961338,772043.626394832 96409.6678135783,772045.003093419 96408.6384148384,772045.189993228 96408.4987150074))","16049"
"MULTILINESTRING ((772050.552688096 96400.5622242334,772061.262875057 96414.6453097508,772068.719565957 96424.6409994574,772071.040963139 96427.6299963887,772075.348657889 96433.3289905263))","16050"
"MULTILINESTRING ((771116.129532347 88449.948078715,771124.251622326 88462.7860653236,771166.093171807 88516.3563101398,771283.229540592 88550.5002829488,771296.159928229 88530.2625063285,771298.612125857 88526.7237104341,771299.950624713 88523.0737145627,771302.292222582 88518.2073201171,771308.009321876 88455.2616897906,771300.230332865 88427.1567199899,771249.624297949 88317.0488365269,771253.243602247 88223.2359399372,771224.441139893 88153.6319138901,771226.352740526 88122.6564480961,771248.084619057 88096.3390789283,771292.201273138 88069.481812319,771315.936449281 88045.3783408899,771323.745942805 88021.8185674656,771323.103447331 87978.340115183,771313.879960377 87944.702851334,771322.014752233 87936.0784615257))","16052"
"MULTILINESTRING ((773941.889007034 78302.4949557322,773949.020399175 78303.3888553371,773961.156686064 78301.7353581445,773961.591383531 78326.8473306587,773991.767650047 78333.5030258397,773998.450742645 78334.8326249316,774061.901869314 78384.5426756593,774085.608541378 78409.6668500738,774086.272139345 78425.5986326674,774061.859962893 78463.3086893377,774070.100253525 78467.8476850406,774073.104349974 78471.1690816473,774082.353541059 78456.7913981625))","16054"
"MULTILINESTRING ((731168.027018891 77754.316074681,731068.495230011 77757.2568637678,730987.658520584 77755.450159616,730892.569926856 77756.9562506572,730874.091947581 77756.2805500041,730739.479897955 77759.4283361808,730735.043905623 77724.0309756063,730687.719758654 77723.0179731288,730682.369062495 77751.1057411649,730333.317252869 77754.2698109482,730184.453018898 77761.9446909585,730178.331225792 77761.3950911073,730168.307936969 77761.9374897329,730172.418431489 77773.4442771155,730177.987224801 77779.4169708291,730178.868322868 77791.812156968,730177.852821071 77830.1921137587,730152.949336903 77987.7815347599,730152.510137306 77988.8936334756,730145.021141708 78040.9818743661,730141.115843732 78071.619539635,730141.55024252 78081.1314289793,730136.538046385 78103.907203,730132.628349263 78123.4848806993,730131.843549988 78125.4777783985,730124.04265729 78144.163756802,730067.118515158 78220.5654665748,730062.77251892 78234.942250085,730051.936326001 78300.8606751674,730056.169520639 78308.9371664156,730052.909518952 78378.5023879812,730054.796115467 78396.4234679844,730062.676902587 78449.2878091732,730062.56400256 78451.2811069244,730064.275488434 78610.2172284239,730063.601288808 78615.1951227778,730064.807884726 78650.7021829617,730059.461489274 78669.3892615484,730062.899984548 78680.7844490043,730055.668973704 78926.7582719835,730051.401173179 78995.5534943294,730050.51197374 79001.1896879252,730042.587679225 79045.1009379575,730043.03287824 79051.4052309067,730045.809874431 79060.4731209294,730041.896076602 79089.1175884305,730039.333178465 79102.1692735625,730028.379283137 79200.4884622041,730028.264482794 79206.5699553582,730019.310285659 79299.2535504871,730013.39168876 79344.8157988156,730015.395786116 79350.0174931243,730006.34149112 79416.3724178351,730006.565090827 79416.9288172279,730005.8997911 79423.0101103403,729981.88760521 79588.0159229984,729980.989105768 79593.7726164582,729980.639703861 79623.410483115,729979.976104425 79625.7370804487))","16055"
"MULTILINESTRING ((774007.31607498 79039.7915530512,774030.582647319 79067.234024894))","16059"
"MULTILINESTRING ((762582.401390019 91918.1346998505,762562.234409988 91943.0098705656))","16061"
"MULTILINESTRING ((769754.61374484 85906.3102561024,769759.409240629 85894.2582697688))","16068"
"MULTILINESTRING ((761304.305040491 92549.9159872303,761326.673713754 92573.3883632798))","16070"
"MULTILINESTRING ((768097.418495814 87804.4178238619,768108.652281421 87828.2095986532))","16072"
"MULTILINESTRING ((766099.275677643 91319.5481746873,766101.280875196 91322.3124718188,766163.95190242 91366.5995285924,766217.937539877 91403.1383931334,766328.707412876 91463.2736367463,766526.54288696 91560.6357471267,766542.573668536 91569.8253384334))","16080"
"MULTILINESTRING ((773534.804471194 85197.1246614456,773502.167106386 85202.5306526962))","16084"
"MULTILINESTRING ((753145.682237399 102464.023940429,753146.623436351 102464.085140451,753146.348436658 102464.036140478))","16090"
"MULTILINESTRING ((730979.809587085 79602.6254839721,731000.747764641 79589.9155998769,731002.09166312 79590.13869973,731005.095159518 79593.2365964845,731006.428757855 79595.4527940975,731032.24712662 79625.6591621661,731046.161310982 79626.5460622505,731074.896380529 79604.6618890649,731146.733404267 79551.6107542394,731183.486565117 79526.1888856484,731253.652990702 79473.4613503203,731210.487844889 79397.459332346,731224.191830244 79388.6119433476,731248.026005032 79369.8218663009,731235.4547206 79350.4589870767,731290.804361705 79311.3341353125,731319.184826886 79350.942093023,731355.903981962 79400.5106401923))","16096"
"MULTILINESTRING ((736230.291538212 76789.0040443317,736227.846440947 76788.8916442717,736211.136258806 76799.0636316037,736212.357957284 76801.1595293487))","16097"
"MULTILINESTRING ((774210.304471857 82408.5340773833,774208.734473816 82405.6708803878,774208.068474523 82405.8700801137,774205.316977457 82406.6927789784,774204.379078721 82403.861582003,774199.532485343 82388.1447988221,774200.159084667 82388.0709989568,774200.309484461 82388.5279984685),(774199.48538534 82388.7872981141,774199.54398529 82388.6291982924,774200.308484464 82388.5260984703,774200.425684318 82388.7357982498,774200.321684433 82388.7409982355,774200.309684431 82388.8865980755))","16105"
"MULTILINESTRING ((766779.244531723 92426.7854150894,766770.769038284 92457.2039807963,766781.790825906 92460.3076783694))","16110"
"MULTILINESTRING ((725047.404066588 66835.1065078077,725045.851568189 66837.1357054182))","16112"
"MULTILINESTRING ((776596.844949132 75382.3719687497,776597.731948192 75382.0479691766,776584.036062908 75384.5817653031,776570.107978073 75384.685864069,776558.411989508 75400.9452453402,776549.271399235 75403.8151414658,776541.475707595 75405.4711390266,776468.40518509 75431.7603043869,776436.434518785 75445.9041863396,776416.152939994 75456.9566726157,776383.619972548 75492.9017306711,776368.551484334 75550.4254665223,776352.148297634 75607.169703118,776340.448208429 75631.3947756717,776341.108207275 75636.810669799))","16117"
