WKT,OBJECTID
"MULTILINESTRING ((762571.38360804 86133.6755879256,762577.294301872 86129.8031927086))","21743"
"MULTILINESTRING ((769996.576026516 89937.4832441127,769996.136226851 89939.1427422478,769992.008731127 89941.9036388437,769870.661769689 89878.5523977365,769842.377800587 89879.5276941498,769766.403380833 89913.1147504489,769725.750723812 89930.6811275107,769707.259144071 89930.6700258772,769679.533475471 89919.1457360907,769548.294728039 89820.3850330787,769570.156908387 89771.94728831,769548.571335534 89732.5431297434,769485.636201363 89767.7979853706,769484.179602901 89768.4647845072))","21748"
"MULTILINESTRING ((761342.291750656 91968.0611339912,761378.940612133 91947.5068599848,761370.48142204 91940.8643665744))","21761"
"MULTILINESTRING ((765464.372852427 90448.8654782612,765468.282849379 90434.8105941067,765499.129015017 90440.2533908414))","21767"
"MULTILINESTRING ((767973.738375772 92925.6777733125,767962.473385615 92953.4336417162))","21768"
"MULTILINESTRING ((770052.673935068 94690.5144200267,770051.441736409 94690.6250197924,770050.779637226 94689.6323208248,770046.553143496 94671.8163400416))","21769"
"MULTILINESTRING ((773340.586389152 80412.6025927741,773336.227991608 80440.2583620839))","21772"
"MULTILINESTRING ((770789.391241594 84399.4554012626,770789.949041126 84397.7962031336,770761.259779054 84321.3342846899,770751.464190464 84313.2526927332,770649.27350887 84236.1960686692,770634.793924416 84239.7280635535,770618.52534084 84255.8709444256,770613.181046888 84253.5447465244,770607.727653385 84247.3463528695,770584.800880695 84221.3351794938,770584.91828147 84210.7147911731,770529.152746884 84159.3507428542,770521.583155659 84153.5937485352,770519.357158302 84151.1585510211,770516.573861482 84149.6081524872))","21777"
"MULTILINESTRING ((767259.733414313 85494.2425947842,767255.72041883 85492.9049959131,767259.882019703 85429.5189660644,767255.0022282 85392.7869060923,767140.21977568 85140.4945740655,767129.105691178 85101.7654157599,767115.26121889 84955.1743759933,767111.1513244 84943.4512885497,767080.666362262 84891.544043104,767053.157092289 84893.1884389432,767012.065537093 84896.2624320512,766972.426081117 84889.8234357567,766769.138313412 84780.4121389042,766723.934264742 84759.9219576173,766644.645352688 84748.4814634578))","21799"
"MULTILINESTRING ((770364.448980045 85872.7038457239,770365.908478159 85876.0331421893))","21806"
"MULTILINESTRING ((770359.245885494 85875.5532421425,770361.191883112 85878.4526391234))","21807"
"MULTILINESTRING ((770358.627486142 85875.8932417156,770360.260084093 85878.9225385273))","21808"
"MULTILINESTRING ((775985.234858554 83305.9237450142,775958.278687024 83316.8602307317,775963.387180392 83329.2523175943))","21809"
"MULTILINESTRING ((758020.5086002 92101.5751904963,758025.766593289 92114.0491771438,758049.135662568 92169.6102176723,758067.417738466 92213.819170324,758085.353714857 92256.7612243493,758097.974699812 92269.3672115081,758132.884758177 92304.4101757952,758162.492822858 92334.2291453996,758164.705819569 92343.7301350724,758176.332902174 92395.0351792748,758171.669903012 92443.3832253015,758166.592004119 92493.8322689647,758176.45798962 92534.3622249459,758164.213002809 92537.9522198773,758167.389998219 92550.1092066952,758179.662984933 92547.2882109146,758184.19597845 92563.8921929256,758201.960052597 92634.0132168324,758218.161129031 92697.7762476451,758222.12712334 92712.5182316696,758197.130148619 92738.2893008888,758162.717183351 92774.5043576975,758127.033219384 92811.8724131135,758122.524223957 92816.3874077081,758118.342228745 92814.4404094926,758115.665231814 92813.1264107081,758103.313246031 92806.557416884,758101.601149872 92784.7023409419,758098.203157611 92740.0093901511,758097.88075852 92733.8134969853))","21811"
"MULTILINESTRING ((770373.684370373 85867.634852093,770375.399468187 85871.194148329))","21813"
"MULTILINESTRING ((770458.731882822 85803.4178300222,770456.456084534 85812.4461199034,770450.461389218 85834.1915954855))","21820"
"MULTILINESTRING ((769638.308799141 87896.3710574818,769636.302601445 87895.1459586518,769608.579333207 87879.1988737644,769521.292531572 87847.8424006107,769488.561169532 87823.8158241719,769473.539587025 87811.9748358814))","21823"
"MULTILINESTRING ((771074.579042413 87715.1131826252,771083.253531125 87735.5849608897))","21824"
"MULTILINESTRING ((771147.078246516 87903.7815816532,770954.450262473 87845.3655289455,770904.783817217 87841.0216293621,770888.855634225 87845.8800226254,770892.300629358 87858.3833091857,770881.608040838 87860.9215054586,770877.828646023 87848.9712182606,770858.55946668 87853.9382111113,770719.417512051 87933.0678119265,770632.073302646 87990.3229413241,770597.283534207 88064.6461565686,770602.171827096 88084.6731349817,770627.884797107 88105.5975142385,770616.492604671 88161.45925183))","21844"
"MULTILINESTRING ((775630.405279529 81728.8511422178,775631.637279569 81712.4753602577))","21851"
"MULTILINESTRING ((735839.24347832 72743.7326443101,735837.78737992 72744.0658438281,735830.440787804 72748.2624385888,735813.51540581 72759.9828242169,735831.758583416 72787.7476944783,735847.572566534 72777.584307025,735858.928853568 72781.6776032815,736047.541423316 73051.3100153808,736046.085123271 73073.8654900241,736031.279639123 73082.7130790227,736031.279339064 73083.4823781625,736030.607139774 73084.0384774892))","21853"
"MULTILINESTRING ((732602.151623813 77642.5762098629,732593.456532421 77657.0625929414))","21864"
"MULTILINESTRING ((731191.45663854 77153.0864516992,731189.550738692 77179.0712223718,731192.072728228 77279.5015097773,731191.806021178 77375.9443014458,731191.763413898 77472.0625934947,731204.456499839 77470.1862965705,731205.561097583 77483.5735816198,731189.416615753 77482.1294820096,731198.87768559 77738.5047947974,731197.877686439 77742.0455907442))","21870"
"MULTILINESTRING ((761084.995341573 91883.1704049203,761095.02523169 91870.1227202434,761086.680641962 91857.9492329625,761083.89664502 91858.0581325932))","21874"
"MULTILINESTRING ((771980.953065858 81714.7747504586,771958.803291726 81695.0666702331,771934.619515704 81724.3747360336,771996.07344478 81768.9931922185,772009.879629703 81768.7781936139,772016.239724647 81746.2112189178,772016.240224711 81745.4323197716))","21875"
"MULTILINESTRING ((735535.45131688 75425.5826184683,735534.331818196 75424.6920193793,735533.89291865 75425.1369188485,735526.535826359 75431.771610862,735482.986572848 75459.5094765043,735480.206676175 75456.5229796385,735382.869880537 75512.5599095166,735368.9509954 75521.4074985545,735346.117819956 75533.5608832154,735350.790714264 75539.8670765038))","21876"
"MULTILINESTRING ((764531.964880015 86983.9408182088,764533.636978387 86981.5123210316,764534.748977356 86979.2968235707,764534.077978256 86977.4140255892,764532.632380007 86975.5309275429,764535.201977603 86970.6736331217))","21878"
"MULTILINESTRING ((765020.90057091 85495.9673011327,765012.205379693 85504.9197905202,764998.951192903 85520.6201720763,764933.778761474 85555.652627877,764925.31686998 85564.8276170355,764908.262587195 85582.5194960695,764831.040364853 85666.0035974101,764813.655981901 85689.8892695822,764754.360139151 85781.7843631716,764728.605562946 85834.2064031565,764719.015971544 85856.770377452,764719.798770484 85859.0889749632,764720.573069578 85859.7570742921))","21880"
"MULTILINESTRING ((733739.00567064 73434.9008147343,733534.87769291 73511.2425140383,733469.519065526 73516.1932036474,733415.18972709 73504.108713174,733414.412427501 73510.3014061719,733408.618434249 73506.5441099569,733406.838536694 73500.3506167678,733355.739494866 73485.3936297545,733241.285622952 73481.8036253093,733144.096533268 73457.8716449543,732998.699099735 73402.843695911,732997.025501064 73410.1389876055,732989.345409757 73408.5875887772,732985.569014565 73400.6223974308,732948.154056244 73402.1547929464,732871.096541023 73419.7086675653,732770.781353217 73417.8954621842,732765.094659043 73424.9760538232,732761.55224741 73635.7822171199,732767.011541235 73636.785716399,732767.455940133 73644.9626072591,732756.873452078 73643.3079083321,732758.525927558 73949.1229654428,732758.970426454 73957.3092562937,732758.744926444 73960.8505523054,732726.561861643 73971.0069385225,732718.43327074 73970.7902381634,732711.974977933 73971.1118373227,732710.416479681 73971.000037332,732709.530680818 73969.0157394916,732708.413082439 73964.0368449946,732708.973781967 73961.9326473945,732707.192384155 73959.2804502392))","21883"
"MULTILINESTRING ((775169.197554053 83245.4085416351,775158.789564075 83261.0696235859,775158.147564256 83267.1656168498,775153.598566191 83302.661577567,775150.190569374 83308.9206704173,775135.522583164 83334.9244406689,775119.030598512 83365.9487052658,775116.942800533 83368.9687017776,775116.819600602 83369.7437009178,775115.980301517 83369.7686008179,775115.133602503 83369.0407015429))","21885"
"MULTILINESTRING ((772535.550256979 81747.1650614941,772554.814735536 81751.8214580047))","21890"
"MULTILINESTRING ((772205.277871562 84648.5160490396,772183.102893868 84671.0722223734))","21896"
"MULTILINESTRING ((766954.998306511 87140.432055546,766954.08780534 87165.4307279317))","21906"
"MULTILINESTRING ((715526.096460242 75510.8279351672,715516.300271676 75505.6236403455,715505.729784017 75499.9832459619,715522.446367498 75467.9162835087,715535.022552791 75474.9942764108,715567.414114777 75495.0302560834,715588.003890616 75507.7567431744,715873.365293831 75163.477153966,715877.381689986 75154.0791649017,715877.269290047 75154.9690638868))","21907"
"MULTILINESTRING ((772140.583006186 81538.18645767,772143.269003749 81532.2244644372,772161.629986031 81504.1943967408,772182.160966333 81471.4644343811,772183.002965559 81469.7254363604,772185.254963393 81466.1984404209,772190.284958596 81457.8244500332,772215.198935103 81413.2324010577,772226.814924207 81391.7533256033,772233.375918594 81373.1243465958,772246.22290773 81335.2382892488,772256.341799346 81303.2743251735,772273.293785838 81243.2932924149,772278.593781487 81226.0902117372,772267.465793987 81222.0352152557,772271.184790935 81209.9222288579,772283.194777516 81213.4492259932,772288.645772846 81198.0302433695,772300.197762965 81165.2261803342,772302.571761447 81152.3351946781,772311.121655582 81110.7551410208,772312.405654534 81106.4921458058,772321.945646714 81075.3211808084,772327.39064236 81056.2151022284,772338.118633818 81018.1391449069,772343.010629786 81002.4050625815,772344.399628699 80997.2440683604,772373.56960155 80940.626632923,772377.296498072 80933.5132410385))","21910"
"MULTILINESTRING ((731192.855986789 76496.5382891105,731173.700007219 76509.6942728862,731170.133110907 76513.6791681414))","21925"
"MULTILINESTRING ((776489.732842002 80544.7677109812,776486.409048388 80511.7900467991))","21933"
"MULTILINESTRING ((773314.168099436 79431.060966888,773271.845245884 79428.2655664552,773269.185150271 79410.3485858812,773290.18393666 79297.506111349,773288.515138827 79293.3045158177,773274.277156888 79262.8716480119,773259.92517479 79235.8699764354,773125.678531118 79117.9741946409,773104.062053778 79129.470480251,773092.476266249 79131.6804768736,773044.797315979 79160.0863417926,773002.570359793 79188.0500076443,772995.78096678 79193.2485013832,772973.72599137 79187.1536062483,772971.839593304 79188.7012043963,772963.942003326 79171.7642223189,772919.373349936 79196.8611911209,772896.868573305 79211.5562731487,772893.747276194 79217.8603659775,772866.120204116 79245.1732337427,772860.093109752 79256.6780206285))","21937"
"MULTILINESTRING ((730945.279212825 77167.5699167047,730954.965501863 77169.2336155728,730958.519697659 77172.2202124887,730971.771882839 77172.1242136058))","21942"
"MULTILINESTRING ((736615.86413891 75068.5797997403,736616.201538768 75065.474203241,736612.306744186 75051.2046189189,736583.927477753 75025.6506453839,736421.906456065 75056.5443985865,736254.760639913 75090.0967484239,736054.222561041 75123.3005961296,736051.879963637 75123.522095705,736037.967379602 75117.545401347,736035.849482073 75116.0982028078,736034.066283943 75117.6550009309,736033.403184601 75118.757999646))","21943"
"MULTILINESTRING ((720695.34562968 72857.0640119004,720731.085089123 72862.0563088394))","21944"
"MULTILINESTRING ((734731.019777203 74591.2600926421,734728.127380567 74589.4880944105,734714.440396553 74579.9702040494,734702.86181003 74572.5579114876,734700.856112399 74570.7863133242,734698.737314732 74571.2302126669))","21945"
"MULTILINESTRING ((777148.280844507 79102.1142445615,777136.169561416 79057.2988925852))","21946"
"MULTILINESTRING ((735786.934153887 76512.1796205013,735789.499650847 76514.4984180996,735792.834346032 76528.8790022471,735795.611742301 76537.1777931636,735804.291932753 76535.410895805,735821.336114192 76529.4481037834,735834.818001674 76496.3847418419,736068.559946416 76424.593040061,736065.218550085 76425.3610389446))","21948"
"MULTILINESTRING ((769549.258472252 83539.4943407917,769550.371670966 83540.2693400347,769550.483770957 83538.9418415029,769567.418353492 83526.2288569163,769596.9410228 83506.9957805635,769614.418302593 83519.6172681713,769773.184339421 83394.0302196873,769788.992021166 83405.2127087359,769891.283901076 83500.8540122812,769939.374545491 83535.50797827,769943.820639329 83550.7774618647,769947.264134217 83566.5994447665,769958.940418833 83597.2505120663,769974.527501139 83604.6714052336,769997.12947559 83614.1981966825,769994.454578207 83617.8474924443))","21965"
"MULTILINESTRING ((739241.457556183 71825.4763222463,739208.8278922 71829.4490154028,739208.501192565 71829.4487153801))","21969"
"MULTILINESTRING ((773592.974536953 78922.6262473268,773599.43803048 78915.5543556126,773611.567616343 78926.4010447205,773671.567545777 78987.8305823236,773731.231777091 79030.8990400292))","21970"
"MULTILINESTRING ((777286.999356505 77119.7123244121,777296.705948536 77087.8540600462))","21972"
"MULTILINESTRING ((732727.77284174 75556.9677595263,732726.658142769 75559.8430562169,732720.516346521 75601.2064093503,732729.86763582 75604.5286063283,732737.439427466 75603.0940085063,732760.374601624 75605.9797069959,732800.555654425 75636.5240757568,732921.217914028 75710.5711017828,732922.543610762 75734.2409753288,732937.011493453 75749.4001594163,732961.616065619 75753.9456561721,732962.274963315 75774.739632896,733009.485210784 75771.8845396589,733008.037912436 75771.4414400469))","21973"
"MULTILINESTRING ((761279.449014891 89763.6263655454,761284.122609318 89768.497060571,761285.680607495 89769.7126593645,761278.41071147 89815.6159079838,761294.208792007 89839.1861833157,761293.655492228 89843.6088783766,761269.930817261 89855.9922626043,761205.538284235 89900.6477075833,761203.749385289 89911.0408959351,761195.393694221 89914.133091782,761184.936506654 89903.6214024853,761089.014607018 89963.4095279585,761088.351707728 89963.631627654,761088.239707851 89963.6316276446))","21975"
"MULTILINESTRING ((736588.356668928 75077.1897880273,736590.364066823 75075.4198901607,736608.40554695 75072.219995102,736615.191239493 75070.7859972197,736616.536538228 75067.6902007855))","21980"
"MULTILINESTRING ((773655.259677593 77596.8430056915,773690.262443215 77549.8373600654))","21987"
"MULTILINESTRING ((776492.981641343 80510.3562489188,776473.040762877 80512.7841445928))","21993"
"MULTILINESTRING ((753152.03713054 102462.108343162,753152.173729908 102467.175537539,753152.434729371 102469.793234654),(753152.43492937 102469.793134654,753152.729829053 102469.705234781),(753152.729929053 102469.704934779,753152.700829075 102469.807934662,753152.775028817 102471.656232614,753152.943928628 102471.672932611,753151.739129946 102471.842832308,753151.823229864 102471.745132424,753151.839829839 102471.800932365,753151.654630054 102471.70873245),(753143.298938682 102478.321924301,753151.023830101 102478.588024739,753150.416631844 102467.274937262,753150.30693246 102462.069543042),(753150.296932473 102462.068643042,753151.797530797 102462.198443039,753152.037230539 102462.108343163))","21994"
"MULTILINESTRING ((771887.132524976 83412.9131783865,771896.361012605 83439.6911497727,771897.80541051 83445.7767432139,771898.026209987 83449.0957395892))","21995"
"MULTILINESTRING ((774021.855411725 84354.3833277539,774028.20220466 84355.935526597,774036.221195977 84355.0591282456,774044.903485211 84370.0032126029,774066.946460271 84380.0772034504,774069.72835726 84379.744904054))","22002"
"MULTILINESTRING ((775794.478753948 84618.7152905965,775796.373651861 84618.9388905145,775797.82105036 84618.049491614,775813.633032889 84620.6087901736))","22003"
"MULTILINESTRING ((770051.441736409 94690.6250197924,770009.663579837 94716.2659877321))","22004"
"MULTILINESTRING ((738546.353735665 71746.4325594116,738597.352479493 71738.2677722862,738597.353479687 71735.6069752613,738595.024683028 71725.4355864574,738585.796495285 71698.4436159483,738564.301018939 71702.1893101812,738557.850427452 71684.052529978,738524.904165587 71664.2355497068,738494.391598993 71671.8527389506,738493.829899327 71675.8390344522,738476.011818896 71679.4843290693,738475.787519104 71680.0311284426))","22008"
"MULTILINESTRING ((773995.54828343 76646.1253752166,773985.29629282 76668.3570500262))","22009"
"MULTILINESTRING ((775205.438448677 80471.7320835253,775205.053749037 80472.4569826981,775200.092554023 80477.5568766969))","22013"
"MULTILINESTRING ((775205.933848117 80471.9697833059,775205.309348731 80472.7668823808,775203.206650792 80475.5663791382,775200.396353665 80477.8880763594))","22014"
"MULTILINESTRING ((775206.121847902 80472.0872831926,775205.466048545 80472.9568821853,775203.462250484 80475.9062787873,775200.577253425 80478.3754758421))","22015"
"MULTILINESTRING ((775206.21674776 80472.5609826816,775205.655648319 80473.1968819388,775203.495250445 80475.9462787457,775200.302953675 80478.9867751483))","22016"
"MULTILINESTRING ((775206.562147377 80472.6458826167,775206.183447688 80473.8566812604,775203.866349999 80476.4561782177,775200.495453437 80479.327774791))","22017"
"MULTILINESTRING ((772301.127677708 85681.8679228097,772278.300103426 85673.1195304411,772260.68221937 85711.4997867782,772274.487102733 85729.3212684059,772245.686924016 85847.2298364552,772246.125723556 85847.0169367256,772245.795023333 85853.7582292973,772241.314025378 85886.7305927044,772239.09212776 85887.276391913))","22020"
"MULTILINESTRING ((770083.340914929 85558.1282672612,770083.786014376 85558.9029664467,770083.674614498 85558.9028664377,770083.228914949 85559.345165914,770071.404824987 85593.0805278084,769983.334024305 85559.5092571252,769924.840284292 85606.6042003094,769929.623578235 85616.1210902579,769921.824986317 85621.426883753,769912.586497167 85612.9030923291,769909.800399912 85616.4416881982,769663.606958003 85749.83112031,769659.697860577 85769.6315982001,769684.515430859 85799.0733679671,769717.129292717 85827.1919398617,769776.243824925 85862.6274060004))","22037"
"MULTILINESTRING ((776576.835464595 81525.5894446588,776584.398455183 81539.4294301471,776587.651538199 81698.5242562649,776590.431134824 81702.6154520217,776607.698515645 81706.8258488718,776606.340615068 81731.1675221094))","22039"
"MULTILINESTRING ((775190.0627651 80475.9466776243,775189.280167327 80459.5030955702))","22053"
"MULTILINESTRING ((775189.581567022 80459.2241959019,775190.578064506 80476.324677254))","22054"
"MULTILINESTRING ((753143.860339133 102467.009936934,753141.714841488 102467.232536484,753141.656141544 102467.327836372,753141.554741635 102467.553736111,753141.594041594 102467.518636154),(753144.501138427 102466.981637028,753145.661037142 102466.956437167,753145.657337161 102466.813137325,753145.701037117 102466.763837384))","22059"
"MULTILINESTRING ((753143.860339133 102467.009936934,753144.077338893 102466.985236984))","22060"
"MULTILINESTRING ((753143.267240716 102457.251047732,753143.166440832 102457.188847793,753142.651841392 102457.301847618),(753142.649841396 102457.301847618,753142.286041789 102457.40344747,753141.989342117 102457.402847443,753141.757142377 102457.374947451,753141.560442583 102457.492947302,753141.25924292 102457.47764729))","22061"
"MULTILINESTRING ((775222.568410849 80700.6511341934,775233.463598255 80709.1099258399))","22062"
"MULTILINESTRING ((775164.072669349 80764.1770597071,775163.428969871 80766.3073573203,775160.608872682 80769.5066535794,775157.97827541 80771.175451531))","22063"
"MULTILINESTRING ((775171.513261888 80756.3098689476,775166.641966913 80759.7676647528,775162.406471085 80765.1575584931,775159.701773752 80768.5168545872,775157.699075737 80770.9294517756))","22064"
"MULTILINESTRING ((775171.356262095 80755.9018693819,775166.239467366 80759.6198648812,775161.614872024 80764.2577594132,775158.448475238 80767.147155983,775157.334876141 80770.8213518651))","22065"
"MULTILINESTRING ((775164.088569589 80761.099563081,775161.326272365 80763.9378597395,775158.184575547 80766.8672562681,775157.137376391 80770.4487522559,775156.734476772 80771.1528514511))","22066"
"MULTILINESTRING ((775162.270271489 80762.0942618389,775160.81497297 80763.3579603321,775157.66507616 80766.3073568369,775156.747476788 80770.7477518962))","22067"
"MULTILINESTRING ((775127.988210554 80742.2322807275,775121.65341827 80732.639690705))","22068"
"MULTILINESTRING ((770458.17938724 85759.2568785117,770456.29938946 85757.3772804157,770451.351895362 85751.7583861654))","22069"
"MULTILINESTRING ((770460.735584677 85756.5473817105,770458.789586961 85754.777783487,770454.971791517 85750.388687983))","22070"
"MULTILINESTRING ((772069.117826525 86889.2814768453,772069.117126418 86890.4983755097,772075.116517704 86915.1727489352,772081.872404742 86979.011179416,772080.659291251 87148.608693055,772058.039114088 87170.3898671579,772038.993334604 87174.0295614939,772037.418433974 87200.9120318329))","22071"
"MULTILINESTRING ((739204.763228178 72756.232679559,739451.697847462 72835.755509054,739460.264637781 72837.7525074611,739480.534414971 72841.1916051252,739496.454596949 72845.2871017326,739503.800288867 72844.0757036323,739833.354816965 72914.2336497741,739840.260609157 72915.8962484326,740202.667000634 72987.9509949478,740246.862850567 73000.1339846365,740254.336845138 72961.4209284254,740255.784743751 72958.436231867,740268.476529433 72961.0932298449))","22072"
"MULTILINESTRING ((729859.232112132 79979.9397728912,729861.343008487 79996.4238545249))","22073"
"MULTILINESTRING ((772130.241241365 83622.1434693779,772128.012443586 83624.6867663956,772128.679042613 83627.5635632951,772124.332246847 83633.6458562471,772118.426152759 83640.0591487038,772112.629458246 83650.0127372818,772066.836505138 83687.2697924807,772049.561222011 83710.9352650282,772038.293031295 83746.5522249662,772022.47544808 83752.5174170686,772020.349548895 83770.2172974552))","22074"
"MULTILINESTRING ((775250.813482625 80669.6945704681,775257.4906749 80674.9724652465))","22082"
"MULTILINESTRING ((770453.330985998 85835.111494722,770458.360782392 85813.1159193318,770459.770881684 85803.43783009))","22085"
"MULTILINESTRING ((775195.881860086 80459.9708956101,775196.600558005 80475.4888786703))","22086"
"MULTILINESTRING ((720784.331197068 70509.7919683484,720777.767403824 70518.6332579053,720769.850812172 70526.4819484868,720832.963537832 70574.2844989833,720835.301634431 70585.2333867882,720847.992720075 70586.4526863089,720851.544715448 70595.4182764405,720859.669105602 70605.4795656568,720864.793200005 70603.1639686331))","22097"
"MULTILINESTRING ((775101.130332595 83195.4503905731,775105.02562875 83190.6952961153,775108.033025722 83187.7111996426,775108.369325375 83187.4886999151,775119.073114609 83176.7657125765,775163.372362818 83217.1756720733,775172.27095206 83229.458459374,775172.718951561 83229.5700592901))","22098"
"MULTILINESTRING ((770032.98300027 88654.0826588311,770032.760200505 88654.1931586902,770034.540698348 88656.5174562924,770008.590026371 88661.037949034,769863.448180314 88718.1476734316,769666.340097271 88706.3041690855,769573.239799307 88705.8064614284,769571.557299356 88726.1613388879,769546.835326579 88724.597938429))","22105"
"MULTILINESTRING ((732174.582921967 78681.1788112648,732213.765477379 78691.2646029659,732222.69216983 78659.7481390348,732203.319791799 78655.7529420239,732204.669392848 78622.5736793755,732177.942422939 78619.910280304))","22109"
"MULTILINESTRING ((765654.27328305 93357.462787189,765620.426521416 93344.3952985386))","22120"
"MULTILINESTRING ((767836.708564695 91387.5183552562,767836.371464896 91389.4003531531,767836.035265253 91389.5114529993,767835.810965451 91390.0676523682,767834.694065774 91400.1372411764))","22123"
"MULTILINESTRING ((766056.887679634 91817.3442220225,766056.776179837 91816.4539229963,766051.32118662 91807.6044322641,766051.882486193 91805.499934634,766050.773987738 91801.8458385645))","22131"
"MULTILINESTRING ((767101.121633043 91819.6367131987,767088.860045635 91829.2543014986,767081.295954821 91819.4021116769))","22132"
"MULTILINESTRING ((765855.845979873 93155.8042278731,765856.957178723 93155.0354288219,765858.290577058 93157.2431265082,765858.513376634 93159.2367243295,765864.630268974 93169.6444134044,765858.512776535 93160.3402231121))","22152"
"MULTILINESTRING ((771047.439611679 83785.1577981468,771037.303522504 83788.2497938872,771032.737227472 83788.5790931365))","22157"
"MULTILINESTRING ((776582.847458069 81525.2589455291,776590.863848965 81529.5848414694,776745.557879404 81540.5117425653,776788.106334329 81525.0489630819,776796.238825735 81521.8449672755,776841.351877462 81511.1317828097,776893.148423272 81484.2772165726,777001.990508163 81442.5244714543,777002.765307319 81442.524971518,777010.561199 81440.4242744746,777011.345298136 81440.5359744186,777013.904095487 81438.8775764503,777017.911090056 81451.4914629823,777028.139877132 81472.5198408329,776978.072422699 81579.1445199157,776900.831396611 81700.7953802488,776891.794905021 81717.8253608446,776880.538016064 81732.3133440354,776796.272997002 81861.3786956412,776789.704804715 81854.8466022359,776783.688510599 81862.80899301,776793.700899066 81870.1219858535,776709.324680261 81997.5272392519,776604.114883091 82137.6436769518))","22182"
"MULTILINESTRING ((769719.472608597 84447.5284569869,769724.152303833 84443.3271620043,769717.58941217 84429.8265762873,769700.675532759 84405.5891014897,769684.104354286 84365.9742436271,769700.374738139 84346.4019665333,769699.262039502 84344.7418682641,769699.929338638 84346.2910666174,769699.92903859 84346.8442660106))","22183"
"MULTILINESTRING ((766422.289374126 94076.4303640432,766432.423562326 94083.7588568865))","22185"
"MULTILINESTRING ((766432.464762307 94083.4988571773,766422.338874089 94076.2303642688))","22186"
"MULTILINESTRING ((738511.008550582 73426.4360788561,738499.98536269 73428.6469755615,738488.066575853 73430.0788730718,738477.716087314 73430.9644713107,738477.82788718 73431.0664712043))","22202"
"MULTILINESTRING ((775589.444968364 77585.9100755744,775563.265696323 77593.0830655795))","22212"
"MULTILINESTRING ((771326.698136391 81054.9391200636,771345.091018253 81031.2751475794))","22213"
"MULTILINESTRING ((766201.229109305 87420.2228818283,766207.223902747 87419.9829826147))","22217"
"MULTILINESTRING ((766201.204409291 87420.6927813089,766207.240402707 87420.2328823386))","22218"
"MULTILINESTRING ((774237.426351471 76250.7413279612,774309.177476491 76209.837378564,774358.513222719 76209.2045832402,774371.204908265 76216.7316760197,774386.230291246 76224.4825687412,774436.081429952 76310.0348790529,774466.246394694 76339.1404496087,774507.884747034 76366.8239226513,774599.982744953 76386.7813082379,774762.785564519 76422.0483827811,774850.417665247 76467.6809398954,774871.337541004 76485.2831223135,774888.374821096 76501.6593057595,774899.27660753 76522.353483979,774906.288698653 76537.518867939,774925.639773138 76591.9626098829,774985.299403639 76646.6406548417,774991.533296573 76649.9638517089,775008.569276465 76668.7788324858,775054.426122594 76716.3742840852,775096.399374386 76746.3858546281,775109.541259766 76749.9257518173,775150.288913916 76767.3158360828,775173.789387499 76777.0651273142,775198.600557343 76815.2466875221,775215.077237975 76832.5127699534,775238.659808262 76881.6546180617,775265.593876392 76912.4186865665,775283.856355514 76924.2701750724))","22225"
"MULTILINESTRING ((773740.958044106 76858.0788223308,773763.450118758 76867.9386133489))","22229"
"MULTILINESTRING ((773394.693006289 86556.946357306,773421.42497809 86545.3428723683,773419.433881219 86534.390184213))","22230"
"MULTILINESTRING ((774066.790937125 84651.2428060667,774059.338946246 84639.8418179273,774058.106947602 84639.729817944,774051.651555317 84631.9830258843,774049.319058036 84629.9878278728,774038.638370845 84616.7026415211,773977.879044347 84533.7009273227,773977.880744601 84530.7149305981))","22243"
"MULTILINESTRING ((775129.160133453 80453.0770975883,775136.403825505 80453.6281975886,775139.297122264 80454.6312967317,775155.548502991 80473.1124778446,775160.670596986 80478.0949728145,775171.578284337 80487.0588639066,775171.786881752 80515.2775330131,775261.50947741 80592.5448558721,775267.856770421 80593.327255547,775272.534365428 80592.0037573877,775309.857827885 80554.0689020612,775312.423824936 80555.8415003345,775326.783708253 80568.0251881888,775343.037889411 80581.3040750047,775374.091653556 80604.9957516522,775390.233034725 80619.6099369948,775391.128633653 80620.7232358496,775402.924120186 80627.9164289576))","22248"
"MULTILINESTRING ((730170.256882816 77131.1749986854,730165.8046877 77132.4987968596,730167.469884904 77144.7738831925,730187.164061767 77159.161168521,730188.721159767 77162.5919647843))","22249"
"MULTILINESTRING ((766488.646305178 87290.2191500463,766485.117108546 87295.9979433719))","22264"
"MULTILINESTRING ((774664.08788886 84605.1182080652,774696.053354377 84600.2681161352))","22269"
"MULTILINESTRING ((774640.043716845 84584.9721280806,774697.613852932 84597.2830195428))","22270"
"MULTILINESTRING ((766072.597799722 93619.9136356607,766096.755872029 93632.650623808))","22271"
"MULTILINESTRING ((771693.416161805 87754.3093938403,771665.457991599 87763.3646814403))","22272"
"MULTILINESTRING ((775655.16994556 79421.4747712095,775659.514841472 79413.6225801681,775660.532841849 79395.7072998692,775661.44314444 79352.4480473139,775679.401128744 79305.544300162,775743.469163452 79250.3751658753,775751.931753573 79258.2342579723,775776.441529089 79231.1417896652,775823.377885035 79145.0925877648,775832.423578037 79110.4711264205,775832.896582785 79046.8567961063,775825.901392772 79018.3099267834,775816.229106 78985.8853614815,775788.638941003 78926.3546243793,775679.670869821 78805.2614479626,775671.997779652 78787.5545667158))","22274"
