WKT,OBJECTID
"MULTILINESTRING ((761892.078764133 91757.3176159781,761891.967664293 91756.8750164582,761880.604176054 91765.2757061599,761887.82866605 91788.2898813666,761887.040165557 91803.5554644225,761858.743794992 91822.7872406437,761860.851891517 91835.7315265241,761665.183004947 91857.9611845067,761537.667243674 91876.69135243,761539.221641269 91884.4359440085,761525.188456395 91888.078238729,761526.197156262 91877.1270509269,761400.465393339 91892.4290227992,761386.099809091 91893.1948206734,761306.473095853 91903.5461021295,761292.330811444 91903.3165011232,761079.956843011 91929.2974534628,761069.712554383 91928.295753659,761026.729301814 91927.2745509559,760989.09124337 91926.1460488499,760890.223354874 91896.8826724039,760860.712487184 91899.0776673472,760848.570499948 91905.9290586877,760835.871813344 91912.5589502244,760828.408021141 91917.3113443034,760827.738421653 91919.8552414303))","24491"
"MULTILINESTRING ((764042.925091535 88433.0821769551,764007.617229339 88444.5668612004))","24509"
"MULTILINESTRING ((764043.478090349 88439.7200696793,764007.61692929 88445.1199605913))","24510"
"MULTILINESTRING ((768554.188058232 91605.5680795068,768580.268232385 91574.937215575))","24516"
"MULTILINESTRING ((765959.583124878 92502.9521572477,765960.805923547 92502.8415574793,765939.436947933 92492.647266797,765925.618562544 92498.944258606,765730.654263929 92640.5393848737,765721.753274279 92634.2284910326,765715.514480572 92640.4188836412,765719.850775228 92646.8381769531,765706.02758913 92661.1004599753,765689.324706868 92667.8406510349,765546.070358182 92735.0170640189,765525.690780095 92740.3086563445,765412.561805817 92724.4205636689,765198.286971509 92388.3154151693,765184.828789303 92354.8980508266,765165.115911071 92353.6714504074,765140.192641034 92325.0039797972,765115.180874592 92257.4008521355,765111.559586935 92164.2459545865,765107.693513102 91919.8732238498,765106.698214712 91914.1143301148,765106.840719084 91863.5601859028,765119.423305289 91863.233987389,765127.678798218 91840.892112776,765132.586593905 91828.840526512,765106.6450235 91816.6593376277))","24520"
"MULTILINESTRING ((765959.583124878 92502.9521572477,765960.805923547 92502.8415574793,765939.436947933 92492.647266797,765925.618562544 92498.944258606,765730.654263929 92640.5393848737,765721.753274279 92634.2284910326,765715.514480572 92640.4188836412,765719.850775228 92646.8381769531,765706.02758913 92661.1004599753,765689.324706868 92667.8406510349,765546.070358182 92735.0170640189,765525.690780095 92740.3086563445,765412.561805817 92724.4205636689,765184.828789303 92354.8980508266,765165.115911071 92353.6714504074,765140.192641034 92325.0039797972,765115.180874592 92257.4008521355,765111.559586935 92164.2459545865,765107.693513102 91919.8732238498,765106.698214712 91914.1143301148,765106.840719084 91863.5601859028,765119.423305289 91863.233987389,765127.116898539 91844.2112090645,765135.259591493 91822.9819332141,765110.662219603 91810.9034443384))","24521"
"MULTILINESTRING ((720429.434580186 72141.2872010695,720472.073132384 72139.0884066042))","24532"
"MULTILINESTRING ((732900.273006772 78732.2742099674,732896.276612461 78716.4566274075))","24542"
"MULTILINESTRING ((766636.044271007 90391.8130451769,766647.048556028 90424.4504101849,766629.22547501 90430.967601419,766606.282200226 90430.6201997629,766602.407707124 90400.8618322158,766602.623107004 90399.5358336969))","24559"
"MULTILINESTRING ((740474.410081015 70512.4071790943,740474.736780685 70511.9623796156,740475.296780038 70512.2962792832,740477.966577167 70510.9716809571,740485.977767249 70524.798366106,740494.214457332 70535.204155091,740490.209361566 70538.1877514683,740633.213690113 70708.6983715789,740645.01467608 70721.2009584856))","24560"
"MULTILINESTRING ((775659.45929878 79928.1862167032,775692.984562706 79922.3438258908))","24562"
"MULTILINESTRING ((762399.683820909 99233.6322967125,762395.445624122 99249.1145791927,762415.926000504 99260.4122686224,762441.984371562 99262.9697682433,762455.136958635 99246.3897878143,762622.508275358 99235.2132159011,762716.613472002 99232.288227979,762741.327944578 99234.5110278433,762851.893721105 99252.8399179725,762853.902619215 99249.4103219521,762858.80961479 99239.0098339135,762833.873944222 99217.9822548173,762865.392409255 99220.7658547032,762875.989500769 99186.9188931189,762873.097704203 99184.2650957821,762877.445300477 99172.9833086628,762858.748622269 99160.1381211076,762890.407492657 99104.291885823,762898.544684767 99092.9011991809,762915.598568875 99062.1647347626,762924.536662555 99024.6632770613,762930.446457627 99007.8560961973,762919.559973237 98969.2384378674,762914.900080743 98943.9030654401,762913.134885241 98916.6871953624,762919.391181455 98883.6163325091,762947.594854022 98845.0238778191,762971.432228956 98832.4285939775,763004.85319438 98808.7775232558,763013.541285933 98796.8308372769,763025.251875271 98773.0544646568,763027.497374953 98750.050890297,763027.936374512 98749.6061908299,763028.049874594 98747.3992932805))","24564"
"MULTILINESTRING ((769869.461424421 84680.9316132154,769871.125921689 84691.5530016795,769883.264508361 84692.0024022244,769900.86078917 84691.1273046928,769900.525689385 84692.8972027186,769899.634390315 84693.4498020346))","24565"
"MULTILINESTRING ((770413.115929467 85841.4901842364,770414.558927754 85843.0297826685,770417.68412397 85847.2189783353))","24574"
"MULTILINESTRING ((770412.720129876 85841.7700838939,770414.121928206 85843.3497822793,770417.197624474 85847.5588779195))","24575"
"MULTILINESTRING ((770412.076930542 85842.2199833454,770413.585928759 85843.7196818279,770416.694624995 85847.9087774909))","24576"
"MULTILINESTRING ((770405.785337044 85846.6691779103,770407.014035546 85848.4187760947,770410.04023188 85852.5379718288))","24577"
"MULTILINESTRING ((762147.864149755 89869.3364250199,762152.879544673 89864.360030958,762154.328943487 89859.7154362172,762160.018337964 89851.3086460063,762168.473228411 89854.1880435681))","24583"
"MULTILINESTRING ((775251.271881647 80675.4057642512,775253.481779071 80677.3653622891))","24588"
"MULTILINESTRING ((775257.794375496 80663.8780774232,775260.903072008 80665.0278764246))","24589"
"MULTILINESTRING ((774483.907392724 79790.1364701893,774483.343691345 79814.1444438359))","24590"
"MULTILINESTRING ((770176.397790326 84658.4261642254,770179.95348523 84672.4781490837,770170.814394156 84685.0848344442,770166.582098732 84685.7462333564,770166.693198572 84686.1888328784,770167.250197991 84685.8572332915))","24591"
"MULTILINESTRING ((730997.202581736 76812.1186198773,731028.28284912 76783.7084541424))","24594"
"MULTILINESTRING ((766336.125483779 93911.461038107,766340.581579438 93905.3808452175,766348.6055715 93895.7608565551,766349.493770737 93893.4431591936,766351.504969163 93886.4714670643,766356.967663495 93882.8306715751,766361.761559036 93873.9781817736,766369.890351296 93860.9271969043,766368.894852872 93855.6226026628,766378.144343994 93841.5711189992,766429.603088775 93827.3322393837,766448.217770066 93808.3161620449,766453.560764782 93801.9027696026,766471.956847094 93774.2630017518,766495.803823393 93746.9510340365,766495.805023563 93745.0687361111,766503.039915749 93743.6359383483,766572.780742713 93704.6317876971,766600.511412099 93706.4107882567,766619.465694898 93666.7075337548,766731.974592585 93433.1327014827,766733.975390873 93427.8298075105,766741.337983851 93416.1044211045,766743.122982193 93412.7858249259,766756.830569271 93389.3437520118,766758.729067739 93383.2620588884,767032.029987699 93162.8325266529,767102.116715716 93108.2313931847,767109.68280683 93114.6527867925,767114.475002121 93108.5634939394,767107.352011171 93094.9561082901,767228.355487211 92997.231026952,767239.901185406 92877.2117602641))","24596"
"MULTILINESTRING ((760835.31421384 91913.8861487065,760832.195517166 91915.1011470846,760801.842941079 92021.9453262097,760797.495345167 92029.7970171386,760748.141496136 92067.932770558,760731.208113721 92079.8700558449,760698.013748782 92096.7756341857,760636.971613249 92127.9351942742,760621.374529366 92139.8731796786,760610.340240022 92156.681360101,760610.769237093 92184.226829669,760590.382258239 92198.9276115878,760586.483762387 92200.5846094088,760573.907777348 92188.1873219989,760572.572979035 92185.7528245736))","24597"
"MULTILINESTRING ((773448.711597677 84821.1519664887,773447.810997985 84829.0057577935,773444.689900911 84834.6420513412,773500.396642377 84807.5686858405,773527.810014796 84780.0433183955,773539.154101355 84792.2161060191,773551.527088493 84784.5914154485))","24603"
"MULTILINESTRING ((761143.027069589 90847.6590550774,761141.406670789 90854.2428476538,761138.733372813 90864.6559359043,761138.38037308 90866.0311343524,761137.903273469 90867.5829325961))","24615"
"MULTILINESTRING ((767412.534915408 91550.999637143,767125.14993655 91486.4958824571,767118.958644448 91474.1927954607,767114.116750529 91465.6203044731))","24616"
"MULTILINESTRING ((764738.585713511 85114.2515979085,764737.250514912 85115.0297969369,764749.507503062 85096.1205188328,764753.526899515 85085.9414303983,764753.974899016 85086.0530303134,764769.223281701 85092.7007242834,764773.897676248 85096.4679205284))","24621"
"MULTILINESTRING ((773685.915248411 77544.3083657721,773696.492335532 77560.6810486896))","24624"
"MULTILINESTRING ((774094.917431699 84357.0864310643,774095.015229463 84381.8644039023,774100.577723237 84383.6388024334,774140.549478183 84399.9267880069,774139.55097933 84399.258588653))","24625"
