WKT,OBJECTID
"MULTILINESTRING ((720272.046805803 71460.5031586283,720313.559856494 71497.2382200981))","10369"
"MULTILINESTRING ((766984.103264596 90666.2708736779,766955.712196297 90660.1617778825))","10375"
"MULTILINESTRING ((761328.902210972 92577.0337594469,761327.231212764 92577.5891586843,761327.343012631 92577.7005585718,761321.320918986 92580.7938546115,761315.531825055 92584.2211503017,761302.162639322 92589.3037434857,761300.814338777 92611.9738182969,761281.199658346 92634.6423914734,761237.443506687 92632.9563894164,761238.107806171 92630.5274921625,761237.451207808 92620.3459033612,761242.603006267 92574.2190548297,761242.380906787 92571.1218582358,761103.488956338 92609.3151035597,761023.739141162 92643.009559152,761007.93866021 92624.6314780637,761017.08495282 92594.6594120295,761010.86446183 92570.5383381503,760989.501187057 92551.6098571715,760940.842741874 92537.9781678927,760917.905867971 92528.67367613,760901.554287597 92510.6291946231,760896.231797311 92467.593041746,760881.427514886 92453.4252560913,760873.529924811 92439.7067705586,760872.867625622 92438.8160714853,760845.716359834 92390.6764223002,760830.252478608 92371.2045424552,760742.803486093 92246.3651727226,760724.447809731 92208.0780134336,760718.667417075 92197.1240250322,760714.883822143 92187.0520358366,760716.004220939 92186.7188363045,760722.792313834 92182.5224415522,760726.80690957 92180.7539438669,760726.919909584 92179.2054455905,760734.046702493 92170.6976556365,760915.860013332 92046.1298096305,761032.83959265 91954.5977212855,761066.710057839 91926.6338552289,761076.062947596 91925.9717567941,761084.419238776 91921.6651623025,761103.469119095 91907.0723801363,761115.500307217 91891.7060982008,761126.646896636 91872.6857202258,761133.216889261 91874.2382190947,761136.001786696 91868.6022255755,761130.105593604 91863.9532301906,761138.91978576 91843.0493540916,761147.719777181 91830.5552686908,761166.549358345 91809.2122939701,761260.809561148 91735.0428843732,761399.510118087 91626.3786168613,761423.797592837 91609.582237593,761565.064146816 91502.5790684516,761699.9743078 91395.5721987298,761736.961369379 91369.7055306098,761741.314265099 91363.9592373473,761742.425563962 91362.9676385429,761745.764859944 91366.8363345627,761755.568349584 91361.9740408088,761750.787856025 91348.7024550533,761751.124955812 91346.9316570399))","10393"
"MULTILINESTRING ((764004.834932648 88441.6889641345,764005.613031581 88444.1232615166,764005.612531503 88445.0082605391,764005.50023149 88446.5569588194,764004.825231199 88458.3934456986))","10394"
"MULTILINESTRING ((766034.008447519 91339.6397467015,766033.457648122 91339.6395466531,766020.662263806 91321.3739656497,766006.857380418 91305.1105823488))","10396"
"MULTILINESTRING ((772794.367506242 82552.7023994458,772780.004122379 82547.501403938,772744.152362016 82542.0567068793,772700.940008967 82545.2410997328))","10398"
"MULTILINESTRING ((774264.402883366 79173.2405280227,774262.730985044 79175.0109259427,774262.507685407 79173.5733274999,774254.270195212 79163.7208376175))","10412"
"MULTILINESTRING ((765076.793554852 90711.6990539458,765084.811846091 90711.1568552571,765094.614435565 90708.3901591793,765105.304224165 90704.529764388,765115.533510009 90737.3888290494,765022.46209959 90879.9273635329,765017.099403347 90903.9310365768,765004.514816868 90907.3543316804,765030.386176887 91037.2510906807))","10427"
"MULTILINESTRING ((773433.194208563 84891.6094878545,773443.214998319 84883.4363976836,773469.616070649 84869.7773149433,773490.332948815 84860.4905269149,773520.416117239 84845.4885459644,773558.649278364 84811.8361861736,773567.799767537 84821.5034763579,773576.50055874 84813.2880861194,773567.041669863 84804.126895355,773632.255603699 84745.0791657422,773658.934078301 84701.56581577,773673.200864598 84679.6709410147,773754.341286128 84561.4478776697,773764.929975007 84556.2516842793,773815.182120736 84549.0325965171,773817.404617054 84563.6376806895,773827.723305834 84563.0026822739,773826.241708761 84547.8155988028,773887.254642928 84538.3964143796,773967.529356115 84528.2893323661,773978.208844462 84528.1650334212,773984.230137924 84527.7233344236,773979.793446574 84483.469282577,773974.703755995 84438.5472314045,773981.182951863 84404.2588695647,773996.343738247 84369.975308464,774018.07401575 84355.605126089))","10428"
"MULTILINESTRING ((740428.526873443 71312.4247826018,740428.303873829 71310.5426846879,740425.974677129 71300.9180952612,740420.74698437 71281.4464166163,740406.932099376 71286.3079101727,740385.55652265 71293.0484010777,740390.447715701 71313.6230784652,740386.096120124 71319.2674718442,740083.857848679 71422.2251346669,740070.393564233 71414.3667424522,740049.485992064 71352.0836104672,740043.919899246 71338.582425135,740024.235625812 71274.9740947214,740024.347825743 71274.2044955883,740019.900531462 71263.6891070046,740019.900431468 71263.587107119,740019.900531462 71263.6891070046))","10430"
"MULTILINESTRING ((740975.24774311 70253.6825043999,740979.477538758 70248.9281100139,740999.304917387 70239.7486217022,741226.839673124 70121.385670359,741222.829978168 70113.3088790791,741233.630766592 70107.453886398,741236.856962475 70114.7517784908,741389.102298768 70039.4869735517,741763.655696501 69848.5171138432,741756.753604951 69837.7782253193,741770.895289592 69832.9167317701,741775.792183595 69840.5583236022,741785.816872637 69838.1240270463,741982.164762102 69733.7933576863,741989.848053922 69728.9291636674,742282.540939376 69583.7057468783,742474.877331934 69498.953855342,742537.458364406 69471.8800900679,742543.255558171 69469.1103935761,742540.581861998 69457.2791065726,742548.601053454 69452.3038127021,742554.616045924 69464.0252000717))","10433"
"MULTILINESTRING ((760745.011664403 92461.8607345627,760728.764283916 92443.8194530645,760732.999879854 92437.0739609047,760733.445079333 92437.4060605771))","10436"
"MULTILINESTRING ((768437.716743211 89843.6958088488,768412.550669511 89858.264190577,768418.267862125 89870.8724772048,768363.033820661 89893.6919471813,768252.332034266 89981.3219408787,768260.798724033 89992.0111298623,768248.310437013 90000.0545198971,768240.267046701 89990.3178299028,768189.091099019 90033.0878782694,768173.274514034 90059.3212479803,768156.764426809 90119.3287804383,768150.830431379 90141.1485558861,768154.506427102 90143.9140531674,768241.849326654 90196.4364031,768256.891004575 90259.2547352713,768260.057899972 90271.940521586,768208.730149713 90345.5185360047,768211.480338625 90436.1940364064,768305.566229937 90498.1065766172,768337.218789674 90560.4372108098,768341.265179272 90627.3193375299,768286.022330525 90731.883817469,768288.350615732 90868.9381667678,768288.244814194 90887.4589463655,768288.56231343 90892.1156412667,768308.491788602 90925.3790064205,768324.623568447 90952.9382775173,768329.519862395 90960.5898695291,768318.043374359 90967.5388608522,768324.591966156 90978.9850488345,768336.332853813 90972.9988564747,768364.107519879 91011.9058161201,768369.822512627 91022.9125045115,768377.442503144 91035.506691327,768385.168393432 91049.3708767528,768389.649879702 91147.9011686649,768378.606690959 91157.4268571871,768341.459128984 91187.6952205333,768207.008179043 91158.5284406131,768199.439287521 91156.5303421346,768190.772197198 91154.6178434653,768182.623004127 91177.0545180277,768135.416046174 91285.6924941652,768108.772469748 91348.742822343,768055.857722739 91405.028255614,768045.439734957 91396.1835644199,768037.334843072 91404.8609541369,768046.383632293 91414.3859444578,767959.388519395 91507.175434462,767952.086022376 91563.2141720845,767938.464337428 91561.9970722035,767937.401637502 91574.1679587032,767949.863523725 91575.3585585106,767930.701031736 91720.2378972162,767825.353339306 91809.2188897401,767796.662968241 91837.5013560084,767786.608780072 91828.5584649556,767778.142188537 91837.7130541098,767787.825876941 91848.5609430307,767758.920105972 91878.3663076001))","10441"
"MULTILINESTRING ((761267.126235636 88537.0232203118,761242.721560215 88563.3335891081,761253.518447941 88567.7626851514))","10442"
"MULTILINESTRING ((773134.726502338 84103.855226493,773130.953907644 84090.0175413521,773125.949514379 84075.1963571853,773111.581029738 84079.1663516005,773089.518753206 84086.6742414737,773098.197141885 84108.1464186583,773085.386855421 84113.5546116266,773068.899073057 84117.9778053619,773054.195988977 84119.7312021793,773033.042912026 84120.4981995277,773024.243022058 84115.6248041211,773015.562031582 84115.1748038723,772992.509357427 84107.5299102871,772991.83665806 84108.7443088961))","10443"
"MULTILINESTRING ((740507.117124207 72150.8779522819,740512.789817587 72155.0802480115,740515.344314255 72161.7195407881,740518.569910045 72170.1297316368,740555.994969964 72149.350757606,740544.419283968 72134.0759738044,740769.538647604 71945.476401011,740836.365776923 71896.506760614,740838.035574921 71898.5007585135,740844.608268014 71893.0799650498,740842.827470287 71889.101869358,741073.730226916 71708.681387795,741073.170327548 71708.5698878788,741073.3942273 71708.5699878954))","10454"
"MULTILINESTRING ((777576.073928334 80899.5088139709,777571.505632799 80905.5896069334,777580.190322378 80916.9914951915,777530.498273522 80952.5921520652,777484.147320843 80990.4017068001,777462.739841047 81027.4554644601,777414.114084242 81143.7072331791,777416.113780961 81156.7559190701,777413.325983096 81167.4929070875,777395.921097177 81225.4510422091,777399.469592078 81240.058726527,777355.68233611 81283.7303750521,777348.890344107 81276.6508822262,777336.305757682 81278.3037793555,777288.845307852 81296.6385552912,777284.165612532 81301.6158494522,777210.096091089 81327.2431151632,777176.562125851 81348.3583892301,777141.346260816 81388.8261419758,777130.874272527 81385.2871449649,777082.077422509 81423.2064993523,777017.020091801 81442.3103729551,777006.218403425 81444.0754701129,776890.701025697 81487.1505132219,776839.790578813 81515.3408780695,776797.012424686 81524.27506468,776782.428840247 81528.2544590932,776591.871847839 81529.909941198,776591.535648186 81530.1323409264,776584.630256079 81525.8163450687))","10455"
"MULTILINESTRING ((719495.613546897 71916.1684886115,719453.196493403 71933.4127661014,719451.352895429 71934.084665212,719450.054496854 71934.6026645329,719449.430797523 71935.0729639572,719449.580497356 71935.0337640114))","10464"
"MULTILINESTRING ((766051.184987272 94015.4330975004,766061.690175667 94016.1528976623))","10475"
"MULTILINESTRING ((720526.321876818 72062.9094965108,720558.608440131 72068.1226929354))","10479"
"MULTILINESTRING ((761119.495900547 91917.1523704183,761115.931004249 91919.6945672885,761113.593506978 91917.92316904,761107.474414558 91908.5165788963,761106.249415895 91908.6264786652,761118.285704089 91892.3718977127,761126.649196633 91872.6859202276,761133.218389261 91874.238519096,761136.005686694 91868.5983255809,761130.106493604 91863.9486301963,761138.916085764 91843.046054095,761147.72077718 91830.5507686957,761166.552858342 91809.2115939697,761260.805261152 91735.0389843764,761399.509818087 91626.3781168631,761423.795692841 91609.5776375961,761565.06064682 91502.5774684523,761699.978307795 91395.5732987299,761736.964469376 91369.7092306049,761750.44745584 91355.0041480569,761751.004255218 91355.1151479837,761751.004155207 91355.2257478615))","10481"
"MULTILINESTRING ((771849.546750315 78813.6110235453,771883.415115024 78792.6070493753))","10486"
"MULTILINESTRING ((732503.942975698 78396.4102563083,732501.087485286 78313.3432493171,732505.153991488 78173.6536064097,732504.852797757 78096.4558930277,732505.642397861 78083.6256074884,732505.112303559 78017.1540820504,732505.259309373 77939.289369449,732505.861215887 77845.6086746321,732505.654219034 77807.5522173259,732505.112322702 77767.632162086,732515.026012086 77761.5457696777,732516.702611247 77748.057684942))","10490"
"MULTILINESTRING ((766273.179733301 94126.7002950152,766268.463138678 94124.5507969567))","10506"
"MULTILINESTRING ((774989.689067725 78253.8207950413,774986.465572241 78241.6527081021,774934.065437591 78141.8264131431,774960.71261363 78079.561783525,775045.840826909 78004.7072724878,775050.406822119 78002.3820754079,775058.4318143 77990.9894885428,775066.343406432 77981.7018993637,775071.359901532 77974.7312074095,775076.601396511 77966.2211171591,775087.961384012 77967.5532166299,775088.188984306 77960.9136239209,775081.842991511 77957.4793271616,775086.188087434 77949.4046363616,775104.802570092 77913.2396774924,775175.478703221 77788.4873198997,775186.288992924 77770.2341407732,775215.83526517 77715.5933030269,775224.747856535 77702.3280182827,775340.097943299 77548.7130959222,775352.686928962 77556.1383888207,775358.031423876 77547.0626991952,775346.126837924 77534.0089125164,775387.247497402 77481.1453737565,775388.267899638 77440.1025187799,775370.48682367 77383.2203796096,775356.445238722 77386.42147496,775348.229251832 77335.5257300172,775350.699251457 77307.0951613482,775392.277311865 77236.6405418786,775477.667530727 77089.6582097608,775496.838712245 77059.9104438903))","10508"
"MULTILINESTRING ((773575.940407724 78287.5843420733,773579.039601465 78322.6568038808))","10511"
"MULTILINESTRING ((770387.850658922 85820.6644049446,770391.619054327 85826.1032992913))","10516"
"MULTILINESTRING ((722345.023039506 69138.6243250466,722340.091945443 69132.925431129))","10517"
"MULTILINESTRING ((771727.706073059 88336.8037569442,771728.819271764 88337.6894560682,771739.170859629 88346.8780468858,771778.588415622 88356.8582393969,771782.590810238 88368.2556272298,771856.004433385 88328.9144769204,771887.525599573 88321.2996880634,771917.255966394 88328.7296825227,771976.702397946 88367.4860451918,771971.338001022 88399.1235099661,772018.538446592 88430.7921793447,772044.833019631 88410.3410041289,772046.727417724 88408.4614063591,772046.619018284 88403.4829118185,772029.814038348 88384.4443312486))","10520"
"MULTILINESTRING ((730421.676946052 77858.0565010818,730416.21815227 77856.6171022815,730416.657750343 77875.4181811888,730386.486984261 77873.4114811376,730383.817388735 77853.9514028006))","10522"
"MULTILINESTRING ((731161.796821402 76498.1841849116,731163.580119552 76496.3030871576,731162.572120654 76496.6362867082,731195.314484758 76487.0276999762))","10523"
"MULTILINESTRING ((773324.055695666 84101.5240452616,773334.632484185 84100.6491471275,773357.470960066 84090.9253597503))","10526"
"MULTILINESTRING ((764731.814986444 87837.9760935239,764733.026783457 87857.0040726403,764734.911379829 87874.9290530341,764712.960703037 87885.3202396629,764708.255603866 87935.2040842303,764616.155003565 87952.1939574748,764450.093383547 87980.528011765))","10529"
"MULTILINESTRING ((720691.787433195 72863.8020040345,720730.85778878 72870.3436994645))","10533"
"MULTILINESTRING ((725174.216089481 67341.5970464074,725174.215189346 67343.590144165,725182.667677681 67375.2237091403,725182.331778058 67375.2236091172))","10534"
"MULTILINESTRING ((763491.806031039 88045.9046562623,763486.546933388 88085.3932122175))","10550"
"MULTILINESTRING ((774449.248172676 84031.9120180126,774459.617662537 84018.0916340535,774451.376371737 84015.759335904))","10551"
"MULTILINESTRING ((771572.461363208 81108.4019818829,771563.896974753 81082.2845098404))","10559"
"MULTILINESTRING ((767564.636097066 93229.8689010844,767568.757193215 93222.4626096197,767756.99269099 93174.7869792284,767763.785284511 93164.0625916609,767823.378620998 93143.4118198185,767827.948716827 93134.1233304659,767806.924243468 93094.7196719694,767806.8217436 93094.5062721946))","10560"
"MULTILINESTRING ((766344.539265505 94010.6637294799,766348.084961906 94007.4144333869))","10565"
"MULTILINESTRING ((770458.731882822 85803.4178300222,770456.456084534 85812.4461199034,770450.461389218 85834.1915954855))","10566"
"MULTILINESTRING ((758247.716249818 89829.9065265985,758223.221477368 89823.8083312087))","10571"
"MULTILINESTRING ((775503.60094436 80221.0616829765,775527.656818057 80221.8445841266))","10572"
"MULTILINESTRING ((770156.67840855 85860.5365411506,770151.450413955 85864.2557366091))","10584"
"MULTILINESTRING ((770167.604096691 85859.3767433685,770176.253986521 85867.4751352139,770184.128776751 85880.7924212542,770189.603969976 85889.8205118032,770191.764467301 85893.3898080658,770189.208169408 85901.4181990196,770175.808683709 85905.6672931903,770158.220402303 85913.3657832083,770154.336606448 85914.575581542))","10585"
"MULTILINESTRING ((732685.907592059 76831.9980258269,732700.607375782 76830.0113291735))","10588"
"MULTILINESTRING ((770440.648800227 85831.0922980438,770436.088805876 85823.4738060229))","10592"
"MULTILINESTRING ((762436.801326832 88785.2688479455,762468.863390139 88801.5511327587))","10599"
"MULTILINESTRING ((721114.862340859 70291.5983379512,721118.976636016 70294.6961347448,721107.634449798 70280.0913504267,721096.720062808 70269.5840615178,721090.932168972 70274.4486556182,721088.926071248 70274.1142558545))","10605"
"MULTILINESTRING ((733706.442020694 74595.0166117661,733710.229416199 74598.5597080768,733713.454111837 74608.740396904,733720.79260254 74623.4563809545,733752.092368889 74606.105702747,733753.552369592 74574.9100378284,733829.61138757 74536.0147871192,733834.174882452 74536.3410870941,733833.839282884 74535.5714879327))","10622"
"MULTILINESTRING ((764878.593063624 95243.0607358146,764879.152962978 95243.3948354976,764876.555661367 95292.0651815373,764893.806639895 95319.4021529445,764904.155528163 95323.2846496085,764921.310010471 95310.5733652132,764950.588076508 95329.9435465199,764954.924771213 95335.7045405586,764960.943364323 95338.6940378107,764959.821565283 95341.6791344135,764941.773983041 95364.3486077338))","10625"
"MULTILINESTRING ((775374.882722102 79772.5931634262,775401.630696269 79732.33410974,775475.245015774 79734.8036131543,775478.359911908 79740.4528072268,775484.472802151 79777.6231670268,775487.810597894 79785.0435591769,775505.166676461 79815.144727656,775506.835174263 79819.680322827,775525.860650781 79852.5456884171,775531.306844 79862.6194778392,775531.418343807 79863.5004768829))","10626"
"MULTILINESTRING ((773526.071773423 81764.146226172,773551.392347086 81748.5093454509,773548.455551002 81740.095554431,773548.376152971 81717.7117789708,773552.10675241 81675.96052507,773484.050527516 81666.7133294868,773479.049933424 81661.3951348988,773470.318645457 81631.6929667379,773448.966776224 81543.0786621226,773444.759882107 81527.7433785879,773428.329310967 81397.758819759,773432.851012606 81319.3336061429,773433.31401254 81314.1080119122))","10628"
"MULTILINESTRING ((771747.682359193 82447.7976261548,771727.634180808 82451.4374204671,771716.383892773 82455.4139151511,771712.159098475 82442.578328887,771702.030310418 82432.283939335,771538.297585981 82473.4586803122,771522.256802925 82480.5301711936))","10629"
"MULTILINESTRING ((770038.686714705 84966.2317140851,770040.691012482 84966.5647138893,770040.02551361 84961.9179189403,770040.809713452 84953.7317280079,770048.495705305 84950.6384320677,770053.507599892 84949.7562334659,770054.172398642 84955.8413268351,770053.169799702 84956.2832262628,770057.733394344 84960.4898220295,770073.102577623 84959.2815246764,770075.107675504 84958.39762582))","10630"
"MULTILINESTRING ((755425.846003551 95024.4326170307,755453.685172408 95028.5382149905,755453.659068494 95072.126066616,755429.818394397 95077.090758948,755422.809002155 95076.9752584432))","10634"
"MULTILINESTRING ((772882.696101411 79058.3295400294,772878.465205687 79062.528035076,772866.429218315 79068.8273271759,772863.308921332 79073.5827217038,772849.609035413 79084.3044088159,772862.183320291 79101.1323913961,772864.301217814 79103.1271893821,772864.851717158 79103.7858887053,772875.538003727 79125.1475661579,772882.88329552 79127.3584643375,772881.324097178 79127.9140636005,772885.334892313 79133.7768575014,772892.45268379 79142.8588481277))","10638"
"MULTILINESTRING ((764756.032353877 94636.3065943456,764785.324221928 94633.5615000511))","10640"
"MULTILINESTRING ((772585.615008557 86351.6868121247,772582.60061056 86366.512595586,772575.693518201 86365.5162960783))","10645"
"MULTILINESTRING ((772583.950511328 86340.7343240025,772572.024322096 86366.8401943069))","10646"
"MULTILINESTRING ((764330.255697791 94901.4326627522,764334.846096573 94859.5143094562))","10647"
"MULTILINESTRING ((770223.428438414 85826.4933843367,770212.576949649 85833.9518752007))","10651"
"MULTILINESTRING ((770225.679535894 85827.1332838288,770212.609849412 85836.291372633))","10652"
"MULTILINESTRING ((722343.62954097 69140.0540233372,722338.66544694 69134.415129348))","10653"
"MULTILINESTRING ((772849.50538348 80917.1470984342,772871.885658308 80925.7926908196))","10654"
"MULTILINESTRING ((765132.210337626 90219.4464018569,765128.981141212 90219.0020020617,765121.854049043 90218.9977014351))","10658"
"MULTILINESTRING ((772785.483496357 79194.730082419,772784.428097582 79193.8602832863,772780.643202227 79187.6515897853,772779.093004142 79184.9720925957,772779.175504137 79183.942293732))","10664"
"MULTILINESTRING ((770891.085215207 86891.5805716086,770867.021540244 86906.5017531142))","10667"
"MULTILINESTRING ((771309.656965598 86794.5833146531,771320.902452888 86799.2356105212))","10668"
"MULTILINESTRING ((720074.569535122 69943.1533581475,720083.360725312 69942.0444600168,720088.707719251 69942.7138596371,720137.251064349 69947.0430581542,720160.739937967 69946.5049604095,720175.325621525 69947.0575608095,720216.74037483 69948.732561825,720239.791349074 69946.3125661751,720433.512530879 69951.14207432,720453.547908264 69952.3640743473,720464.79249554 69953.4715738871,720493.179963507 69955.0305741182,720537.161514015 69955.603476561,720577.802068274 69956.1753787703))","10675"
"MULTILINESTRING ((742141.61108311 69759.7361403429,742137.820787141 69762.1727373519,742136.14898879 69765.0461340247,742119.886206091 69775.5531211242))","10681"
"MULTILINESTRING ((772080.52486299 79238.1138767303,772051.00179282 79267.6421418974))","10686"
"MULTILINESTRING ((768551.900715928 87594.6003944922,768548.351520899 87582.2098078171,768546.122823681 87578.3325118901,768544.571426498 87565.4979258801,768548.70782494 87531.4228637422,768524.744564939 87373.8823350305,768503.036206061 87174.8473521804,768508.830100694 87163.5656651021,768501.065113603 87112.9965200764,768485.612834176 87071.176464756,768475.951948996 87022.4886174985,768470.386356164 87010.2081305293,768470.059756528 87010.0967306246,768470.498756116 87009.3273315091))","10687"
"MULTILINESTRING ((772620.239668814 85218.9460585628,772617.006371814 85225.1478514763,772614.557674034 85230.4506454443,772593.064098189 85222.8065519818))","10688"
"MULTILINESTRING ((772784.963997026 79193.5103837145,772781.08850177 79187.3016902037,772780.033003151 79184.5321931554,772776.520307323 79180.4829973068))","10689"
"MULTILINESTRING ((772070.995963556 96423.6807007257,772070.983063573 96423.6690007388,772070.345664274 96423.630100721,772069.319665329 96424.3472998363,772068.134966539 96425.2881986911,772067.912066758 96425.5582983754,772066.594868123 96426.3679973612,772065.756768988 96426.9441966502,772064.175570616 96428.0520952842,772063.420471381 96428.6936945074))","10690"
"MULTILINESTRING ((776083.835561224 79625.2742836647,776088.63225719 79610.8939998061))","10697"
"MULTILINESTRING ((775608.745150291 78767.3790835875,775619.775539146 78756.6558962397))","10698"
"MULTILINESTRING ((773892.395692089 81541.7743008222,773881.415403612 81547.3305938067,773880.026405073 81547.9919929638,773872.816412629 81551.7623882242))","10705"
"MULTILINESTRING ((773196.41416671 84898.3356600776,773194.855268424 84898.2234600677,773189.061973877 84908.401848401,773182.26438103 84911.6065442975))","10713"
"MULTILINESTRING ((770221.017737037 83537.5459999361,770217.676440639 83538.2078989247,770217.453640872 83538.3183987845,770212.210545267 83554.1355809575))","10725"
"MULTILINESTRING ((734026.985088478 76902.7176486519,734060.947250679 76901.0733530869,734061.834749863 76898.7468557622))","10730"
"MULTILINESTRING ((773436.971874677 80523.1770795518,773459.146952397 80499.9563068638))","10736"
"MULTILINESTRING ((765072.494216532 87788.619477589,765071.383517763 87788.5075776143,765077.937709401 87801.8917634259,765110.006973725 87807.1121604591,765129.924448767 87842.526423139,765137.70793862 87860.8907035655,765169.394496338 87946.8660115162,765180.389179867 87997.3152568411,765178.697478584 88033.3849169187,765178.368378587 88037.4739123809,765176.464979397 88052.1882959894,765181.676069835 88096.2177478894,765198.815849939 88108.5139358257,765269.633870685 88125.4774232943,765271.960967155 88136.6522111763,765263.937175108 88146.4950996212,765294.215240128 88166.3096804138,765294.549639528 88168.9710775095,765293.873339633 88176.2681694021,765291.842236807 88234.2395053009,765291.46993175 88296.8479362308,765298.259123374 88307.3671252254,765310.168110074 88309.914723455,765324.429395598 88296.320039692,765324.428895541 88296.9783389656,765323.766096261 88297.0891387851))","10740"
"MULTILINESTRING ((730523.189824977 76641.5812755233,730565.489675316 76672.3503441588,730642.17908553 76724.9206909119,730658.207666809 76735.320080444,730698.725819311 76763.8728514395,730736.566674979 76790.2182247143,730734.234077688 76788.8822260388,730786.65691626 76825.5149888642,730797.78650312 76834.5958795065,730809.802388939 76844.3351694797,730818.712578551 76849.8644639436,730824.607871486 76856.0598574332,730829.396666346 76853.1880610217))","10746"
"MULTILINESTRING ((776512.895517123 80540.3479177584,776492.981641343 80510.3562489188))","10757"
"MULTILINESTRING ((767015.071281838 88957.530759102,767003.266193806 88968.6974457615))","10758"
"MULTILINESTRING ((766481.222420946 93949.7624090855,766476.957725894 93946.8594118971))","10766"
